status,distance.value,duration.value,origin,origin_ine_code,dest_ine_code,destination
OK,17134,3414,"San Blas, Madrid, Spain",28079-20,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,41711,8214,"San Blas, Madrid, Spain",28079-20,28149,"Torrejón de la Calzada, Madrid, Spain"
OK,53604,11093,"San Blas, Madrid, Spain",28079-20,28151,"28180 Torrelaguna, Madrid, Spain"
OK,39183,8737,"San Blas, Madrid, Spain",28079-20,28152,"28250 Torrelodones, Madrid, Spain"
OK,57722,11650,"San Blas, Madrid, Spain",28079-20,28153,"28189 Torremocha de Jarama, Madrid, Spain"
OK,28947,5912,"San Blas, Madrid, Spain",28079-20,28154,"28813 Torres de la Alameda, Madrid, Spain"
OK,48360,10376,"San Blas, Madrid, Spain",28079-20,28157,"28391 Valdelaguna, Madrid, Spain"
OK,44999,10543,"San Blas, Madrid, Spain",28079-20,28160,"28210 Valdemorillo, Madrid, Spain"
OK,37161,7450,"San Blas, Madrid, Spain",28079-20,28161,"Valdemoro, Madrid, Spain"
OK,32525,6908,"San Blas, Madrid, Spain",28079-20,28162,"28130 Valdeolmos-Alalpardo, Madrid, Spain"
OK,37400,6942,"San Blas, Madrid, Spain",28079-20,28164,"28150 Valdetorres de Jarama, Madrid, Spain"
OK,43554,8994,"San Blas, Madrid, Spain",28079-20,28165,"28511 Valdilecha, Madrid, Spain"
OK,19924,3842,"San Blas, Madrid, Spain",28079-20,28167,"Velilla de San Antonio, Madrid, Spain"
OK,63090,13880,"San Blas, Madrid, Spain",28079-20,28169,"28729 Venturada, Madrid, Spain"
OK,51009,10172,"San Blas, Madrid, Spain",28079-20,28170,"28360 Villaconejos, Madrid, Spain"
OK,36081,7572,"San Blas, Madrid, Spain",28079-20,28172,"28810 Villalbilla, Madrid, Spain"
OK,42452,9136,"San Blas, Madrid, Spain",28079-20,28176,"28691 Villanueva de la Cañada, Madrid, Spain"
OK,36110,7896,"San Blas, Madrid, Spain",28079-20,28177,"Villanueva del Pardillo, 28229, Madrid, Spain"
OK,52748,10870,"San Blas, Madrid, Spain",28079-20,28178,"Villanueva de Perales, 28609, Madrid, Spain"
OK,54794,11836,"San Blas, Madrid, Spain",28079-20,28180,"28590 Villarejo de Salvanés, Madrid, Spain"
OK,31395,6661,"San Blas, Madrid, Spain",28079-20,28181,"Villaviciosa de Odón, Madrid, Spain"
OK,70129,15606,"San Blas, Madrid, Spain",28079-20,28901,"28752 Lozoyuela, Madrid, Spain"
OK,28923,6336,"San Blas, Madrid, Spain",28079-20,28903,"28760 Tres Cantos, Madrid, Spain"
OK,14668,3455,"Barajas, 28042 Madrid, Spain",28079-21,28002,"28864 Ajalvir, Madrid, Spain"
OK,61928,12492,"Barajas, 28042 Madrid, Spain",28079-21,28004,"28607 El Álamo, Madrid, Spain"
OK,27812,5291,"Barajas, 28042 Madrid, Spain",28079-21,28005,"Alcala de Henares, Madrid, Spain"
OK,15346,3579,"Barajas, 28042 Madrid, Spain",28079-21,28006,"Alcobendas, Madrid, Spain"
OK,36048,8157,"Barajas, 28042 Madrid, Spain",28079-21,28007,"Alcorcón, Madrid, Spain"
OK,22230,4415,"Barajas, 28042 Madrid, Spain",28079-21,28009,"28110 Algete, Madrid, Spain"
OK,64539,14385,"Barajas, 28042 Madrid, Spain",28079-21,28010,"Alpedrete, Madrid, Spain"
OK,39124,8069,"Barajas, 28042 Madrid, Spain",28079-21,28012,"28818 Anchuelo, Madrid, Spain"
OK,60980,11420,"Barajas, 28042 Madrid, Spain",28079-21,28013,"28300 Aranjuez, Madrid, Spain"
OK,27408,5161,"Barajas, 28042 Madrid, Spain",28079-21,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,52338,11019,"Barajas, 28042 Madrid, Spain",28079-21,28015,"28939 Arroyomolinos, Madrid, Spain"
OK,43069,9384,"Barajas, 28042 Madrid, Spain",28079-21,28022,"Boadilla del Monte, Madrid, Spain"
OK,54636,12517,"Barajas, 28042 Madrid, Spain",28079-21,28023,"28413 El Boalo, Madrid, Spain"
OK,81233,17988,"Barajas, 28042 Madrid, Spain",28079-21,28024,"28737 Braojos, Madrid, Spain"
OK,74003,15652,"Barajas, 28042 Madrid, Spain",28079-21,28027,"28730 Buitrago del Lozoya, Madrid, Spain"
OK,24643,5565,"Barajas, 28042 Madrid, Spain",28079-21,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,33098,6907,"Barajas, 28042 Madrid, Spain",28079-21,28033,"28510 Campo Real, Madrid, Spain"
OK,67336,16031,"Barajas, 28042 Madrid, Spain",28079-21,28038,"Cercedilla, Madrid, Spain"
OK,45877,8959,"Barajas, 28042 Madrid, Spain",28079-21,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,17639,3634,"Barajas, 28042 Madrid, Spain",28079-21,28041,"28863 Cobeña, Madrid, Spain"
OK,78922,16684,"Barajas, 28042 Madrid, Spain",28079-21,28042,"28213 Colmenar del Arroyo, Madrid, Spain"
OK,56394,11878,"Barajas, 28042 Madrid, Spain",28079-21,28043,"28380 Colmenar de Oreja, Madrid, Spain"
OK,48314,11276,"Barajas, 28042 Madrid, Spain",28079-21,28044,"Colmenarejo, Madrid, Spain"
OK,38389,8809,"Barajas, 28042 Madrid, Spain",28079-21,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,62473,14057,"Barajas, 28042 Madrid, Spain",28079-21,28046,"Collado Mediano, Madrid, Spain"
OK,63849,13964,"Barajas, 28042 Madrid, Spain",28079-21,28047,"28400 Collado Villalba, Madrid, Spain"
OK,38789,8385,"Barajas, 28042 Madrid, Spain",28079-21,28048,"28811 Corpa, Madrid, Spain"
OK,8732,1803,"Barajas, 28042 Madrid, Spain",28079-21,28049,"Coslada, Madrid, Spain"
OK,46968,9885,"Barajas, 28042 Madrid, Spain",28079-21,28050,"28978 Cubas de la Sagra, Madrid, Spain"
OK,17345,3969,"Barajas, 28042 Madrid, Spain",28079-21,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,75217,16240,"Barajas, 28042 Madrid, Spain",28079-21,28054,"El Escorial, Madrid, Spain"
OK,34813,7514,"Barajas, 28042 Madrid, Spain",28079-21,28058,"Fuenlabrada, Madrid, Spain"
OK,24894,4627,"Barajas, 28042 Madrid, Spain",28079-21,28059,"28140 Fuente el Saz de Jarama, Madrid, Spain"
OK,58764,13122,"Barajas, 28042 Madrid, Spain",28079-21,28061,"Galapagar, Madrid, Spain"
OK,73111,16189,"Barajas, 28042 Madrid, Spain",28079-21,28062,"28743 Garganta de los Montes, Madrid, Spain"
OK,29335,6194,"Barajas, 28042 Madrid, Spain",28079-21,28065,"Getafe, Madrid, Spain"
OK,44789,9410,"Barajas, 28042 Madrid, Spain",28079-21,28066,"28971 Griñón, Madrid, Spain"
OK,68555,15207,"Barajas, 28042 Madrid, Spain",28079-21,28068,"Guadarrama, 28440, Madrid, Spain"
OK,56506,13224,"Barajas, 28042 Madrid, Spain",28079-21,28072,"28240 Hoyo de Manzanares, Madrid, Spain"
OK,38538,8312,"Barajas, 28042 Madrid, Spain",28079-21,28073,"Humanes de Madrid, Madrid, Spain"
OK,30052,6637,"Barajas, 28042 Madrid, Spain",28079-21,28074,"Leganés, Madrid, Spain"
OK,24111,5060,"Barajas, 28042 Madrid, Spain",28079-21,28075,"28890 Loeches, Madrid, Spain"
OK,11670,2575,"Barajas, 28042 Madrid, Spain",28079-21,28079,"Madrid, Spain"
OK,12450,2728,"Barajas, 28042 Madrid, Spain",28079-21,28079-01,"Centro, Madrid, Spain"
OK,22873,4821,"Barajas, 28042 Madrid, Spain",28079-21,28079-02,"Arganzuela, Madrid, Spain"
OK,13461,3060,"Barajas, 28042 Madrid, Spain",28079-21,28079-03,"Retiro, Madrid, Spain"
OK,9893,2141,"Barajas, 28042 Madrid, Spain",28079-21,28079-04,"Salamanca, Madrid, Spain"
OK,152059,34449,"Barajas, 28042 Madrid, Spain",28079-21,28079-05,"05141 Chamartín, Ávila, Spain"
OK,12139,2855,"Barajas, 28042 Madrid, Spain",28079-21,28079-06,"Tetuán, Madrid, Spain"
OK,12868,2859,"Barajas, 28042 Madrid, Spain",28079-21,28079-07,"Chamberí, Madrid, Spain"
OK,24757,5399,"Barajas, 28042 Madrid, Spain",28079-21,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,17207,3754,"Barajas, 28042 Madrid, Spain",28079-21,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,27263,5935,"Barajas, 28042 Madrid, Spain",28079-21,28079-10,"Latina, Madrid, Spain"
OK,26268,6078,"Barajas, 28042 Madrid, Spain",28079-21,28079-11,"Carabanchel, Madrid, Spain"
OK,22160,4775,"Barajas, 28042 Madrid, Spain",28079-21,28079-12,"Usera, Madrid, Spain"
OK,16762,3587,"Barajas, 28042 Madrid, Spain",28079-21,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,11860,2580,"Barajas, 28042 Madrid, Spain",28079-21,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,8034,2025,"Barajas, 28042 Madrid, Spain",28079-21,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,6230,1515,"Barajas, 28042 Madrid, Spain",28079-21,28079-16,"Hortaleza, Madrid, Spain"
OK,23632,5097,"Barajas, 28042 Madrid, Spain",28079-21,28079-17,"Villaverde, Madrid, Spain"
OK,16160,3350,"Barajas, 28042 Madrid, Spain",28079-21,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,12938,2760,"Barajas, 28042 Madrid, Spain",28079-21,28079-19,"Vicálvaro, Madrid, Spain"
OK,6601,1521,"Barajas, 28042 Madrid, Spain",28079-21,28079-20,"San Blas, Madrid, Spain"
OK,0,0,"Barajas, 28042 Madrid, Spain",28079-21,28079-21,"Barajas, 28042 Madrid, Spain"
OK,29494,6617,"Barajas, 28042 Madrid, Spain",28079-21,28080,"Majadahonda, Madrid, Spain"
OK,29219,6648,"Barajas, 28042 Madrid, Spain",28079-21,28083,"28880 Meco, Madrid, Spain"
OK,16207,3140,"Barajas, 28042 Madrid, Spain",28079-21,28084,"Mejorada del Campo, Madrid, Spain"
OK,56569,13050,"Barajas, 28042 Madrid, Spain",28079-21,28085,"28792 Miraflores de la Sierra, Madrid, Spain"
OK,40859,8264,"Barajas, 28042 Madrid, Spain",28079-21,28086,"28710 El Molar, Madrid, Spain"
OK,68193,15436,"Barajas, 28042 Madrid, Spain",28079-21,28087,"Los Molinos, Madrid, Spain"
OK,81118,18016,"Barajas, 28042 Madrid, Spain",28079-21,28088,"28190 Montejo de la Sierra, Madrid, Spain"
OK,41416,8875,"Barajas, 28042 Madrid, Spain",28079-21,28089,"28950 Moraleja de Enmedio, Madrid, Spain"
OK,40460,8130,"Barajas, 28042 Madrid, Spain",28079-21,28091,"28530 Morata de Tajuña, Madrid, Spain"
OK,43957,9335,"Barajas, 28042 Madrid, Spain",28079-21,28092,"Móstoles, Madrid, Spain"
OK,58534,12133,"Barajas, 28042 Madrid, Spain",28079-21,28096,"Navalcarnero, 28600, Madrid, Spain"
OK,9031,2178,"Barajas, 28042 Madrid, Spain",28079-21,28104,"Paracuellos de Jarama, Madrid, Spain"
OK,40678,8297,"Barajas, 28042 Madrid, Spain",28079-21,28106,"Parla, Madrid, Spain"
OK,36997,7264,"Barajas, 28042 Madrid, Spain",28079-21,28113,"28320 Pinto, Madrid, Spain"
OK,23060,5106,"Barajas, 28042 Madrid, Spain",28079-21,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,54128,10403,"Barajas, 28042 Madrid, Spain",28079-21,28121,"28721 Redueña, Madrid, Spain"
OK,18974,3994,"Barajas, 28042 Madrid, Spain",28079-21,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,32111,7108,"Barajas, 28042 Madrid, Spain",28079-21,28127,"Las Rozas, Madrid, Spain"
OK,106776,22778,"Barajas, 28042 Madrid, Spain",28079-21,28128,"28649 Rozas de Puerto Real, Madrid, Spain"
OK,43281,9470,"Barajas, 28042 Madrid, Spain",28079-21,28129,"28750 San Agustín del Guadalix, Madrid, Spain"
OK,11506,2135,"Barajas, 28042 Madrid, Spain",28079-21,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,78977,17462,"Barajas, 28042 Madrid, Spain",28079-21,28131,"San Lorenzo de El Escorial, Madrid, Spain"
OK,37914,7326,"Barajas, 28042 Madrid, Spain",28079-21,28132,"28330 San Martín de la Vega, Madrid, Spain"
OK,97724,21418,"Barajas, 28042 Madrid, Spain",28079-21,28133,"28680 San Martín de Valdeiglesias, Madrid, Spain"
OK,21488,4856,"Barajas, 28042 Madrid, Spain",28079-21,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,48151,10621,"Barajas, 28042 Madrid, Spain",28079-21,28144,"28791 Soto del Real, Madrid, Spain"
OK,37438,6810,"Barajas, 28042 Madrid, Spain",28079-21,28145,"28160 Talamanca de Jarama, Madrid, Spain"
OK,48664,10036,"Barajas, 28042 Madrid, Spain",28079-21,28146,"28550 Tielmes, Madrid, Spain"
OK,16717,3200,"Barajas, 28042 Madrid, Spain",28079-21,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,47412,9501,"Barajas, 28042 Madrid, Spain",28079-21,28149,"Torrejón de la Calzada, Madrid, Spain"
OK,47743,8946,"Barajas, 28042 Madrid, Spain",28079-21,28151,"28180 Torrelaguna, Madrid, Spain"
OK,51501,11337,"Barajas, 28042 Madrid, Spain",28079-21,28152,"28250 Torrelodones, Madrid, Spain"
OK,28529,5699,"Barajas, 28042 Madrid, Spain",28079-21,28154,"28813 Torres de la Alameda, Madrid, Spain"
OK,33566,7259,"Barajas, 28042 Madrid, Spain",28079-21,28156,"Valdeavero, Madrid, Spain"
OK,48993,11414,"Barajas, 28042 Madrid, Spain",28079-21,28160,"28210 Valdemorillo, Madrid, Spain"
OK,43505,8547,"Barajas, 28042 Madrid, Spain",28079-21,28161,"Valdemoro, Madrid, Spain"
OK,27553,5944,"Barajas, 28042 Madrid, Spain",28079-21,28162,"28130 Valdeolmos-Alalpardo, Madrid, Spain"
OK,32428,5979,"Barajas, 28042 Madrid, Spain",28079-21,28164,"28150 Valdetorres de Jarama, Madrid, Spain"
OK,41624,8576,"Barajas, 28042 Madrid, Spain",28079-21,28165,"28511 Valdilecha, Madrid, Spain"
OK,19201,3520,"Barajas, 28042 Madrid, Spain",28079-21,28167,"Velilla de San Antonio, Madrid, Spain"
OK,50944,10638,"Barajas, 28042 Madrid, Spain",28079-21,28169,"28729 Venturada, Madrid, Spain"
OK,35664,7358,"Barajas, 28042 Madrid, Spain",28079-21,28172,"28810 Villalbilla, Madrid, Spain"
OK,56494,11945,"Barajas, 28042 Madrid, Spain",28079-21,28176,"28691 Villanueva de la Cañada, Madrid, Spain"
OK,40104,8767,"Barajas, 28042 Madrid, Spain",28079-21,28177,"Villanueva del Pardillo, 28229, Madrid, Spain"
OK,59676,12832,"Barajas, 28042 Madrid, Spain",28079-21,28180,"28590 Villarejo de Salvanés, Madrid, Spain"
OK,45437,9470,"Barajas, 28042 Madrid, Spain",28079-21,28181,"Villaviciosa de Odón, Madrid, Spain"
OK,28510,6350,"Barajas, 28042 Madrid, Spain",28079-21,28903,"28760 Tres Cantos, Madrid, Spain"
OK,58011,11651,"Majadahonda, Madrid, Spain",28080,28002,"28864 Ajalvir, Madrid, Spain"
OK,35588,6828,"Majadahonda, Madrid, Spain",28080,28004,"28607 El Álamo, Madrid, Spain"
OK,61669,12089,"Majadahonda, Madrid, Spain",28080,28005,"Alcala de Henares, Madrid, Spain"
OK,35894,7302,"Majadahonda, Madrid, Spain",28080,28006,"Alcobendas, Madrid, Spain"
OK,19234,3955,"Majadahonda, Madrid, Spain",28080,28007,"Alcorcón, Madrid, Spain"
OK,52575,10563,"Majadahonda, Madrid, Spain",28080,28009,"28110 Algete, Madrid, Spain"
OK,28632,6318,"Majadahonda, Madrid, Spain",28080,28010,"Alpedrete, Madrid, Spain"
OK,70452,12926,"Majadahonda, Madrid, Spain",28080,28013,"28300 Aranjuez, Madrid, Spain"
OK,51512,9488,"Majadahonda, Madrid, Spain",28080,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,28776,5738,"Majadahonda, Madrid, Spain",28080,28015,"28939 Arroyomolinos, Madrid, Spain"
OK,38208,7545,"Majadahonda, Madrid, Spain",28080,28017,"28976 Batres, Madrid, Spain"
OK,9128,1699,"Majadahonda, Madrid, Spain",28080,28022,"Boadilla del Monte, Madrid, Spain"
OK,37138,8141,"Majadahonda, Madrid, Spain",28080,28023,"28413 El Boalo, Madrid, Spain"
OK,109300,23964,"Majadahonda, Madrid, Spain",28080,28024,"28737 Braojos, Madrid, Spain"
OK,18580,3552,"Majadahonda, Madrid, Spain",28080,28026,"28690 Brunete, Madrid, Spain"
OK,68399,14136,"Majadahonda, Madrid, Spain",28080,28031,"28640 Cadalso de los Vidrios, Madrid, Spain"
OK,66481,13418,"Majadahonda, Madrid, Spain",28080,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,57748,11373,"Majadahonda, Madrid, Spain",28080,28033,"28510 Campo Real, Madrid, Spain"
OK,40502,9687,"Majadahonda, Madrid, Spain",28080,28038,"Cercedilla, Madrid, Spain"
OK,54884,10420,"Majadahonda, Madrid, Spain",28080,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,41365,8393,"Majadahonda, Madrid, Spain",28080,28042,"28213 Colmenar del Arroyo, Madrid, Spain"
OK,70839,14780,"Majadahonda, Madrid, Spain",28080,28043,"28380 Colmenar de Oreja, Madrid, Spain"
OK,18902,4676,"Majadahonda, Madrid, Spain",28080,28044,"Colmenarejo, Madrid, Spain"
OK,49881,10581,"Majadahonda, Madrid, Spain",28080,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,31497,7351,"Majadahonda, Madrid, Spain",28080,28046,"Collado Mediano, Madrid, Spain"
OK,23970,5316,"Majadahonda, Madrid, Spain",28080,28047,"28400 Collado Villalba, Madrid, Spain"
OK,40055,7966,"Majadahonda, Madrid, Spain",28080,28049,"Coslada, Madrid, Spain"
OK,67158,14081,"Majadahonda, Madrid, Spain",28080,28052,"28370 Chinchón, Madrid, Spain"
OK,58794,11755,"Majadahonda, Madrid, Spain",28080,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,30508,6852,"Majadahonda, Madrid, Spain",28080,28054,"El Escorial, Madrid, Spain"
OK,27174,5333,"Majadahonda, Madrid, Spain",28080,28058,"Fuenlabrada, Madrid, Spain"
OK,18942,4639,"Majadahonda, Madrid, Spain",28080,28061,"Galapagar, Madrid, Spain"
OK,33578,6480,"Majadahonda, Madrid, Spain",28080,28065,"Getafe, Madrid, Spain"
OK,36037,6949,"Majadahonda, Madrid, Spain",28080,28066,"28971 Griñón, Madrid, Spain"
OK,32894,7424,"Majadahonda, Madrid, Spain",28080,28068,"Guadarrama, 28440, Madrid, Spain"
OK,20528,5231,"Majadahonda, Madrid, Spain",28080,28072,"28240 Hoyo de Manzanares, Madrid, Spain"
OK,29689,5770,"Majadahonda, Madrid, Spain",28080,28073,"Humanes de Madrid, Madrid, Spain"
OK,29108,5824,"Majadahonda, Madrid, Spain",28080,28074,"Leganés, Madrid, Spain"
OK,55724,11131,"Majadahonda, Madrid, Spain",28080,28075,"28890 Loeches, Madrid, Spain"
OK,19062,3771,"Majadahonda, Madrid, Spain",28080,28079,"Madrid, Spain"
OK,18810,3849,"Majadahonda, Madrid, Spain",28080,28079-01,"Centro, Madrid, Spain"
OK,19949,3602,"Majadahonda, Madrid, Spain",28080,28079-02,"Arganzuela, Madrid, Spain"
OK,23033,4744,"Majadahonda, Madrid, Spain",28080,28079-03,"Retiro, Madrid, Spain"
OK,19070,4015,"Majadahonda, Madrid, Spain",28080,28079-04,"Salamanca, Madrid, Spain"
OK,116936,26595,"Majadahonda, Madrid, Spain",28080,28079-05,"05141 Chamartín, Ávila, Spain"
OK,24354,4941,"Majadahonda, Madrid, Spain",28080,28079-06,"Tetuán, Madrid, Spain"
OK,16540,3432,"Majadahonda, Madrid, Spain",28080,28079-07,"Chamberí, Madrid, Spain"
OK,19143,3920,"Majadahonda, Madrid, Spain",28080,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,12418,2250,"Majadahonda, Madrid, Spain",28080,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,18412,3542,"Majadahonda, Madrid, Spain",28080,28079-10,"Latina, Madrid, Spain"
OK,23059,4657,"Majadahonda, Madrid, Spain",28080,28079-11,"Carabanchel, Madrid, Spain"
OK,21564,4135,"Majadahonda, Madrid, Spain",28080,28079-12,"Usera, Madrid, Spain"
OK,25461,4853,"Majadahonda, Madrid, Spain",28080,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,27106,5335,"Majadahonda, Madrid, Spain",28080,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,23466,5091,"Majadahonda, Madrid, Spain",28080,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,25008,5486,"Majadahonda, Madrid, Spain",28080,28079-16,"Hortaleza, Madrid, Spain"
OK,27912,5326,"Majadahonda, Madrid, Spain",28080,28079-17,"Villaverde, Madrid, Spain"
OK,32578,6366,"Majadahonda, Madrid, Spain",28080,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,36414,7377,"Majadahonda, Madrid, Spain",28080,28079-19,"Vicálvaro, Madrid, Spain"
OK,24563,5247,"Majadahonda, Madrid, Spain",28080,28079-20,"San Blas, Madrid, Spain"
OK,29005,6103,"Majadahonda, Madrid, Spain",28080,28079-21,"Barajas, 28042 Madrid, Spain"
OK,0,0,"Majadahonda, Madrid, Spain",28080,28080,"Majadahonda, Madrid, Spain"
OK,40871,8548,"Majadahonda, Madrid, Spain",28080,28082,"28410 Manzanares el Real, Madrid, Spain"
OK,70183,13979,"Majadahonda, Madrid, Spain",28080,28083,"28880 Meco, Madrid, Spain"
OK,45894,9190,"Majadahonda, Madrid, Spain",28080,28084,"Mejorada del Campo, Madrid, Spain"
OK,36823,8193,"Majadahonda, Madrid, Spain",28080,28087,"Los Molinos, Madrid, Spain"
OK,29585,6578,"Majadahonda, Madrid, Spain",28080,28090,"Moralzarzal, Madrid, Spain"
OK,58875,11186,"Majadahonda, Madrid, Spain",28080,28091,"28530 Morata de Tajuña, Madrid, Spain"
OK,21483,4278,"Majadahonda, Madrid, Spain",28080,28092,"Móstoles, Madrid, Spain"
OK,36760,9410,"Majadahonda, Madrid, Spain",28080,28093,"Puerto de Navacerrada, 111, 28491 Navacerrada, Madrid, Spain"
OK,26049,6171,"Majadahonda, Madrid, Spain",28080,28095,"28212 Navalagamella, Madrid, Spain"
OK,32195,6469,"Majadahonda, Madrid, Spain",28080,28096,"Navalcarnero, 28600, Madrid, Spain"
OK,44998,9230,"Majadahonda, Madrid, Spain",28080,28099,"28695 Navas del Rey, Madrid, Spain"
OK,71421,14186,"Majadahonda, Madrid, Spain",28080,28100,"28514 Nuevo Baztán, Madrid, Spain"
OK,36489,7922,"Majadahonda, Madrid, Spain",28080,28104,"Paracuellos de Jarama, Madrid, Spain"
OK,35230,6774,"Majadahonda, Madrid, Spain",28080,28106,"Parla, Madrid, Spain"
OK,53539,11239,"Majadahonda, Madrid, Spain",28080,28109,"Pelayos de la Presa, Madrid, Spain"
OK,64410,12444,"Majadahonda, Madrid, Spain",28080,28110,"28540 Perales de Tajuña, Madrid, Spain"
OK,42148,8111,"Majadahonda, Madrid, Spain",28080,28113,"28320 Pinto, Madrid, Spain"
OK,8026,1492,"Majadahonda, Madrid, Spain",28080,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,23630,4624,"Majadahonda, Madrid, Spain",28080,28119,"28693 Quijorna, Madrid, Spain"
OK,63215,17799,"Majadahonda, Madrid, Spain",28080,28120,"Rascafría, Madrid, Spain"
OK,41524,8098,"Majadahonda, Madrid, Spain",28080,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,39580,9449,"Majadahonda, Madrid, Spain",28080,28125,"28294 Robledo de Chavela, Madrid, Spain"
OK,2989,581,"Majadahonda, Madrid, Spain",28080,28127,"Las Rozas, Madrid, Spain"
OK,73712,16106,"Majadahonda, Madrid, Spain",28080,28128,"28649 Rozas de Puerto Real, Madrid, Spain"
OK,54773,11242,"Majadahonda, Madrid, Spain",28080,28129,"28750 San Agustín del Guadalix, Madrid, Spain"
OK,45364,8933,"Majadahonda, Madrid, Spain",28080,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,32743,8473,"Majadahonda, Madrid, Spain",28080,28131,"San Lorenzo de El Escorial, Madrid, Spain"
OK,47386,8832,"Majadahonda, Madrid, Spain",28080,28132,"28330 San Martín de la Vega, Madrid, Spain"
OK,60168,13127,"Majadahonda, Madrid, Spain",28080,28133,"28680 San Martín de Valdeiglesias, Madrid, Spain"
OK,44107,8672,"Majadahonda, Madrid, Spain",28080,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,37046,7501,"Majadahonda, Madrid, Spain",28080,28140,"Serranillos del Valle, Madrid, Spain"
OK,24235,4701,"Majadahonda, Madrid, Spain",28080,28141,"28609 Sevilla la Nueva, Madrid, Spain"
OK,59643,12393,"Majadahonda, Madrid, Spain",28080,28144,"28791 Soto del Real, Madrid, Spain"
OK,50574,9998,"Majadahonda, Madrid, Spain",28080,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,37450,7059,"Majadahonda, Madrid, Spain",28080,28149,"Torrejón de la Calzada, Madrid, Spain"
OK,14056,3080,"Majadahonda, Madrid, Spain",28080,28152,"28250 Torrelodones, Madrid, Spain"
OK,58776,12148,"Majadahonda, Madrid, Spain",28080,28154,"28813 Torres de la Alameda, Madrid, Spain"
OK,19582,4814,"Majadahonda, Madrid, Spain",28080,28160,"28210 Valdemorillo, Madrid, Spain"
OK,48655,9394,"Majadahonda, Madrid, Spain",28080,28161,"Valdemoro, Madrid, Spain"
OK,59443,12028,"Majadahonda, Madrid, Spain",28080,28162,"28130 Valdeolmos-Alalpardo, Madrid, Spain"
OK,63247,12182,"Majadahonda, Madrid, Spain",28080,28164,"28150 Valdetorres de Jarama, Madrid, Spain"
OK,66852,13046,"Majadahonda, Madrid, Spain",28080,28165,"28511 Valdilecha, Madrid, Spain"
OK,48161,9458,"Majadahonda, Madrid, Spain",28080,28167,"Velilla de San Antonio, Madrid, Spain"
OK,74170,15666,"Majadahonda, Madrid, Spain",28080,28169,"28729 Venturada, Madrid, Spain"
OK,53454,9764,"Majadahonda, Madrid, Spain",28080,28171,"28630 Villa del Prado, Madrid, Spain"
OK,85814,17463,"Majadahonda, Madrid, Spain",28080,28173,"28598 Villamanrique de Tajo, Madrid, Spain"
OK,17202,3450,"Majadahonda, Madrid, Spain",28080,28176,"28691 Villanueva de la Cañada, Madrid, Spain"
OK,10693,2167,"Majadahonda, Madrid, Spain",28080,28177,"Villanueva del Pardillo, 28229, Madrid, Spain"
OK,29233,5389,"Majadahonda, Madrid, Spain",28080,28178,"Villanueva de Perales, 28609, Madrid, Spain"
OK,16498,3261,"Majadahonda, Madrid, Spain",28080,28181,"Villaviciosa de Odón, Madrid, Spain"
OK,33396,8446,"Majadahonda, Madrid, Spain",28080,28183,"28293 Zarzalejo, Madrid, Spain"
OK,40002,8122,"Majadahonda, Madrid, Spain",28080,28903,"28760 Tres Cantos, Madrid, Spain"
OK,59692,11412,"28410 Manzanares el Real, Madrid, Spain",28082,28002,"28864 Ajalvir, Madrid, Spain"
OK,78967,15320,"28410 Manzanares el Real, Madrid, Spain",28082,28005,"Alcala de Henares, Madrid, Spain"
OK,40886,7583,"28410 Manzanares el Real, Madrid, Spain",28082,28006,"Alcobendas, Madrid, Spain"
OK,69075,13324,"28410 Manzanares el Real, Madrid, Spain",28082,28007,"Alcorcón, Madrid, Spain"
