status,origin,origin_code,destination,destination_code,mode,traffic,distance,duration,duration_in_traffic,departure_time
OK,Azuqueca de Henares,19046,Collado Villalba,28047,driving,pessimistic,87051,3525,4193,1530000000
OK,Azuqueca de Henares,19046,Corpa,28048,driving,pessimistic,33369,2056,2464,1530000000
OK,Azuqueca de Henares,19046,Coslada,28049,driving,pessimistic,36056,1733,2067,1530000000
OK,Azuqueca de Henares,19046,Cubas de la Sagra,28050,driving,pessimistic,80453,3368,3995,1530000000
OK,Azuqueca de Henares,19046,Chinchón,28052,driving,pessimistic,71878,3481,4151,1530000000
OK,Azuqueca de Henares,19046,Daganzo de Arriba,28053,driving,pessimistic,25145,1363,1646,1530000000
OK,Azuqueca de Henares,19046,Fresno de Torote,28057,driving,pessimistic,31189,1559,1865,1530000000
OK,Azuqueca de Henares,19046,Fuenlabrada,28058,driving,pessimistic,69344,2851,3552,1530000000
OK,Azuqueca de Henares,19046,Fuente el Saz de Jarama,28059,driving,pessimistic,39754,1900,2263,1530000000
OK,Azuqueca de Henares,19046,Fuentidueña de Tajo,28060,driving,pessimistic,78538,3291,3957,1530000000
OK,Azuqueca de Henares,19046,Galapagar,28061,driving,pessimistic,82378,3826,4482,1530000000
OK,Azuqueca de Henares,19046,Getafe,28065,driving,pessimistic,59292,2717,3334,1530000000
OK,Azuqueca de Henares,19046,Griñón,28066,driving,pessimistic,78066,3263,3916,1530000000
OK,Azuqueca de Henares,19046,Guadalix de la Sierra,28067,driving,pessimistic,73234,3021,3525,1530000000
OK,Azuqueca de Henares,19046,Guadarrama,28068,driving,pessimistic,94834,4022,4746,1530000000
OK,Azuqueca de Henares,19046,Humanes de Madrid,28073,driving,pessimistic,72472,3089,3792,1530000000
OK,Azuqueca de Henares,19046,Leganés,28074,driving,pessimistic,64707,2762,3316,1530000000
OK,Azuqueca de Henares,19046,Loeches,28075,driving,pessimistic,31596,1620,1941,1530000000
OK,Azuqueca de Henares,19046,Madrid,28079,driving,pessimistic,49139,2723,3844,1530000000
OK,Azuqueca de Henares,19046,Centro,28079-01,driving,pessimistic,49174,2740,3832,1530000000
OK,Azuqueca de Henares,19046,Arganzuela,28079-02,driving,pessimistic,51125,2345,2897,1530000000
OK,Azuqueca de Henares,19046,Retiro,28079-03,driving,pessimistic,46166,2269,2818,1530000000
OK,Azuqueca de Henares,19046,Salamanca,28079-04,driving,pessimistic,44149,2348,3550,1530000000
OK,Azuqueca de Henares,19046,Chamartín,28079-05,driving,pessimistic,182013,6928,8047,1530000000
OK,Azuqueca de Henares,19046,Tetuán,28079-06,driving,pessimistic,50047,2535,3163,1530000000
