status,distance,duration,origin,destination,mode,traffic,departure_time,origin_ine_code,dest_ine_code,duration_in_traffic
OK,34383,1520,"19200 Azuqueca de Henares, Guadalajara, Spain","San Fernando de Henares, 28830, Madrid, Spain",driving,best_guess,1530000000,19046,28130,1550
OK,64870,2912,"19200 Azuqueca de Henares, Guadalajara, Spain","28330 San Martín de la Vega, Madrid, Spain",driving,best_guess,1530000000,19046,28132,3064
OK,39688,1941,"19200 Azuqueca de Henares, Guadalajara, Spain","San Sebastián de los Reyes, Madrid, Spain",driving,best_guess,1530000000,19046,28134,1985
OK,11466,765,"19200 Azuqueca de Henares, Guadalajara, Spain","28817 Los Santos de la Humosa, Madrid, Spain",driving,best_guess,1530000000,19046,28137,800
OK,93792,3505,"19200 Azuqueca de Henares, Guadalajara, Spain","28737 La Serna del Monte, Madrid, Spain",driving,best_guess,1530000000,19046,28138,3567
OK,35766,2295,"19200 Azuqueca de Henares, Guadalajara, Spain","28160 Talamanca de Jarama, Madrid, Spain",driving,best_guess,1530000000,19046,28145,2440
OK,50067,2698,"19200 Azuqueca de Henares, Guadalajara, Spain","28550 Tielmes, Madrid, Spain",driving,best_guess,1530000000,19046,28146,2793
OK,24884,1484,"19200 Azuqueca de Henares, Guadalajara, Spain","Torrejón de Ardoz, Madrid, Spain",driving,best_guess,1530000000,19046,28148,1528
OK,29232,1505,"19200 Azuqueca de Henares, Guadalajara, Spain","28813 Torres de la Alameda, Madrid, Spain",driving,best_guess,1530000000,19046,28154,1588
OK,16716,1508,"19200 Azuqueca de Henares, Guadalajara, Spain","Valdeavero, Madrid, Spain",driving,best_guess,1530000000,19046,28156,1589
OK,66704,2609,"19200 Azuqueca de Henares, Guadalajara, Spain","Valdemoro, Madrid, Spain",driving,best_guess,1530000000,19046,28161,2661
OK,32170,2029,"19200 Azuqueca de Henares, Guadalajara, Spain","28130 Valdeolmos-Alalpardo, Madrid, Spain",driving,best_guess,1530000000,19046,28162,2119
OK,43965,2353,"19200 Azuqueca de Henares, Guadalajara, Spain","28511 Valdilecha, Madrid, Spain",driving,best_guess,1530000000,19046,28165,2445
OK,34336,1824,"19200 Azuqueca de Henares, Guadalajara, Spain","Velilla de San Antonio, Madrid, Spain",driving,best_guess,1530000000,19046,28167,1868
OK,65855,2628,"19200 Azuqueca de Henares, Guadalajara, Spain","28729 Venturada, Madrid, Spain",driving,best_guess,1530000000,19046,28169,2686
OK,28726,1658,"19200 Azuqueca de Henares, Guadalajara, Spain","28810 Villalbilla, Madrid, Spain",driving,best_guess,1530000000,19046,28172,1720
