status,distance,duration,origin,destination,mode,traffic,departure_time,origin_ine_code,dest_ine_code,duration_in_traffic
OK,72004,9343,"Moncloa - Aravaca, Madrid, Spain","28680 San Martín de Valdeiglesias, Madrid, Spain",transit,NA,1530000000,28079-09,28133,NA
OK,30277,7023,"Moncloa - Aravaca, Madrid, Spain","San Sebastián de los Reyes, Madrid, Spain",transit,NA,1530000000,28079-09,28134,NA
ZERO_RESULTS,NA,NA,"Moncloa - Aravaca, Madrid, Spain","28817 Los Santos de la Humosa, Madrid, Spain",transit,NA,1530000000,28079-09,28137,NA
ZERO_RESULTS,NA,NA,"Moncloa - Aravaca, Madrid, Spain","Serranillos del Valle, Madrid, Spain",transit,NA,1530000000,28079-09,28140,NA
ZERO_RESULTS,NA,NA,"Moncloa - Aravaca, Madrid, Spain","28609 Sevilla la Nueva, Madrid, Spain",transit,NA,1530000000,28079-09,28141,NA
ZERO_RESULTS,NA,NA,"Moncloa - Aravaca, Madrid, Spain","28791 Soto del Real, Madrid, Spain",transit,NA,1530000000,28079-09,28144,NA
OK,51362,8274,"Moncloa - Aravaca, Madrid, Spain","28160 Talamanca de Jarama, Madrid, Spain",transit,NA,1530000000,28079-09,28145,NA
ZERO_RESULTS,NA,NA,"Moncloa - Aravaca, Madrid, Spain","28550 Tielmes, Madrid, Spain",transit,NA,1530000000,28079-09,28146,NA
OK,38439,5839,"Moncloa - Aravaca, Madrid, Spain","Torrejón de Ardoz, Madrid, Spain",transit,NA,1530000000,28079-09,28148,NA
OK,36783,6104,"Moncloa - Aravaca, Madrid, Spain","Torrejón de la Calzada, Madrid, Spain",transit,NA,1530000000,28079-09,28149,NA
ZERO_RESULTS,NA,NA,"Moncloa - Aravaca, Madrid, Spain","28990 Torrejón de Velasco, Madrid, Spain",transit,NA,1530000000,28079-09,28150,NA
OK,61811,8999,"Moncloa - Aravaca, Madrid, Spain","28180 Torrelaguna, Madrid, Spain",transit,NA,1530000000,28079-09,28151,NA
OK,69378,7778,"Moncloa - Aravaca, Madrid, Spain","28250 Torrelodones, Madrid, Spain",transit,NA,1530000000,28079-09,28152,NA
OK,51165,7851,"Moncloa - Aravaca, Madrid, Spain","28813 Torres de la Alameda, Madrid, Spain",transit,NA,1530000000,28079-09,28154,NA
OK,64306,9717,"Moncloa - Aravaca, Madrid, Spain","Valdeavero, Madrid, Spain",transit,NA,1530000000,28079-09,28156,NA
OK,38470,5197,"Moncloa - Aravaca, Madrid, Spain","28210 Valdemorillo, Madrid, Spain",transit,NA,1530000000,28079-09,28160,NA
OK,37890,5444,"Moncloa - Aravaca, Madrid, Spain","Valdemoro, Madrid, Spain",transit,NA,1530000000,28079-09,28161,NA
OK,46442,8334,"Moncloa - Aravaca, Madrid, Spain","28130 Valdeolmos-Alalpardo, Madrid, Spain",transit,NA,1530000000,28079-09,28162,NA
OK,57761,11197,"Moncloa - Aravaca, Madrid, Spain","28170 Valdepiélagos, Madrid, Spain",transit,NA,1530000000,28079-09,28163,NA
OK,45511,7734,"Moncloa - Aravaca, Madrid, Spain","28150 Valdetorres de Jarama, Madrid, Spain",transit,NA,1530000000,28079-09,28164,NA
ZERO_RESULTS,NA,NA,"Moncloa - Aravaca, Madrid, Spain","28511 Valdilecha, Madrid, Spain",transit,NA,1530000000,28079-09,28165,NA
ZERO_RESULTS,NA,NA,"Moncloa - Aravaca, Madrid, Spain","Velilla de San Antonio, Madrid, Spain",transit,NA,1530000000,28079-09,28167,NA
OK,55584,8334,"Moncloa - Aravaca, Madrid, Spain","28729 Venturada, Madrid, Spain",transit,NA,1530000000,28079-09,28169,NA
ZERO_RESULTS,NA,NA,"Moncloa - Aravaca, Madrid, Spain","28360 Villaconejos, Madrid, Spain",transit,NA,1530000000,28079-09,28170,NA
ZERO_RESULTS,NA,NA,"Moncloa - Aravaca, Madrid, Spain","28630 Villa del Prado, Madrid, Spain",transit,NA,1530000000,28079-09,28171,NA
OK,57404,9213,"Moncloa - Aravaca, Madrid, Spain","28810 Villalbilla, Madrid, Spain",transit,NA,1530000000,28079-09,28172,NA
OK,65149,8617,"Moncloa - Aravaca, Madrid, Spain","28691 Villanueva de la Cañada, Madrid, Spain",transit,NA,1530000000,28079-09,28176,NA
OK,30648,5545,"Moncloa - Aravaca, Madrid, Spain","Villanueva del Pardillo, 28229, Madrid, Spain",transit,NA,1530000000,28079-09,28177,NA
ZERO_RESULTS,NA,NA,"Moncloa - Aravaca, Madrid, Spain","Villanueva de Perales, 28609, Madrid, Spain",transit,NA,1530000000,28079-09,28178,NA
ZERO_RESULTS,NA,NA,"Moncloa - Aravaca, Madrid, Spain","28590 Villarejo de Salvanés, Madrid, Spain",transit,NA,1530000000,28079-09,28180,NA
OK,27874,5060,"Moncloa - Aravaca, Madrid, Spain","Villaviciosa de Odón, Madrid, Spain",transit,NA,1530000000,28079-09,28181,NA
OK,29654,5542,"Moncloa - Aravaca, Madrid, Spain","28760 Tres Cantos, Madrid, Spain",transit,NA,1530000000,28079-09,28903,NA
OK,91237,14351,"Latina, Madrid, Spain","28755 La Acebeda, Madrid, Spain",transit,NA,1530000000,28079-10,28001,NA
OK,33137,4460,"Latina, Madrid, Spain","28864 Ajalvir, Madrid, Spain",transit,NA,1530000000,28079-10,28002,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28607 El Álamo, Madrid, Spain",transit,NA,1530000000,28079-10,28004,NA
OK,38652,3906,"Latina, Madrid, Spain","Alcala de Henares, Madrid, Spain",transit,NA,1530000000,28079-10,28005,NA
OK,19539,2951,"Latina, Madrid, Spain","Alcobendas, Madrid, Spain",transit,NA,1530000000,28079-10,28006,NA
OK,11259,1791,"Latina, Madrid, Spain","Alcorcón, Madrid, Spain",transit,NA,1530000000,28079-10,28007,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28620 Aldea del Fresno, Madrid, Spain",transit,NA,1530000000,28079-10,28008,NA
OK,40929,5840,"Latina, Madrid, Spain","28110 Algete, Madrid, Spain",transit,NA,1530000000,28079-10,28009,NA
OK,56183,5375,"Latina, Madrid, Spain","Alpedrete, Madrid, Spain",transit,NA,1530000000,28079-10,28010,NA
OK,53632,4266,"Latina, Madrid, Spain","28300 Aranjuez, Madrid, Spain",transit,NA,1530000000,28079-10,28013,NA
OK,35990,4718,"Latina, Madrid, Spain","Arganda del Rey, 28500, Madrid, Spain",transit,NA,1530000000,28079-10,28014,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28939 Arroyomolinos, Madrid, Spain",transit,NA,1530000000,28079-10,28015,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28976 Batres, Madrid, Spain",transit,NA,1530000000,28079-10,28017,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","Becerril de la Sierra, Madrid, Spain",transit,NA,1530000000,28079-10,28018,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28390 Belmonte de Tajo, Madrid, Spain",transit,NA,1530000000,28079-10,28019,NA
OK,65378,10091,"Latina, Madrid, Spain","28192 El Berrueco, Madrid, Spain",transit,NA,1530000000,28079-10,28021,NA
OK,18426,4948,"Latina, Madrid, Spain","Boadilla del Monte, Madrid, Spain",transit,NA,1530000000,28079-10,28022,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28413 El Boalo, Madrid, Spain",transit,NA,1530000000,28079-10,28023,NA
OK,89946,13451,"Latina, Madrid, Spain","28737 Braojos, Madrid, Spain",transit,NA,1530000000,28079-10,28024,NA
OK,26332,3418,"Latina, Madrid, Spain","28690 Brunete, Madrid, Spain",transit,NA,1530000000,28079-10,28026,NA
OK,74984,8870,"Latina, Madrid, Spain","28730 Buitrago del Lozoya, Madrid, Spain",transit,NA,1530000000,28079-10,28027,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","Bustarviejo, 28720, Madrid, Spain",transit,NA,1530000000,28079-10,28028,NA
OK,59905,7511,"Latina, Madrid, Spain","28751 La Cabrera, Madrid, Spain",transit,NA,1530000000,28079-10,28030,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28640 Cadalso de los Vidrios, Madrid, Spain",transit,NA,1530000000,28079-10,28031,NA
OK,45429,5894,"Latina, Madrid, Spain","28816 Camarma de Esteruelas, Madrid, Spain",transit,NA,1530000000,28079-10,28032,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28510 Campo Real, Madrid, Spain",transit,NA,1530000000,28079-10,28033,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28560 Carabaña, Madrid, Spain",transit,NA,1530000000,28079-10,28035,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","Casarrubuelos, 28977, Madrid, Spain",transit,NA,1530000000,28079-10,28036,NA
OK,71284,6395,"Latina, Madrid, Spain","Cercedilla, Madrid, Spain",transit,NA,1530000000,28079-10,28038,NA
OK,38902,3606,"Latina, Madrid, Spain","28350 Ciempozuelos, Madrid, Spain",transit,NA,1530000000,28079-10,28040,NA
OK,37522,5480,"Latina, Madrid, Spain","28863 Cobeña, Madrid, Spain",transit,NA,1530000000,28079-10,28041,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28380 Colmenar de Oreja, Madrid, Spain",transit,NA,1530000000,28079-10,28043,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","Colmenarejo, Madrid, Spain",transit,NA,1530000000,28079-10,28044,NA
OK,38536,9858,"Latina, Madrid, Spain","28770 Colmenar Viejo, Madrid, Spain",transit,NA,1530000000,28079-10,28045,NA
OK,62189,5735,"Latina, Madrid, Spain","Collado Mediano, Madrid, Spain",transit,NA,1530000000,28079-10,28046,NA
OK,52546,4566,"Latina, Madrid, Spain","28400 Collado Villalba, Madrid, Spain",transit,NA,1530000000,28079-10,28047,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28811 Corpa, Madrid, Spain",transit,NA,1530000000,28079-10,28048,NA
OK,20260,2646,"Latina, Madrid, Spain","Coslada, Madrid, Spain",transit,NA,1530000000,28079-10,28049,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28978 Cubas de la Sagra, Madrid, Spain",transit,NA,1530000000,28079-10,28050,NA
OK,43715,3966,"Latina, Madrid, Spain","28694 Chapinería, Madrid, Spain",transit,NA,1530000000,28079-10,28051,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28370 Chinchón, Madrid, Spain",transit,NA,1530000000,28079-10,28052,NA
OK,34961,4820,"Latina, Madrid, Spain","28814 Daganzo de Arriba, Madrid, Spain",transit,NA,1530000000,28079-10,28053,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","El Escorial, Madrid, Spain",transit,NA,1530000000,28079-10,28054,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28595 Estremera, Madrid, Spain",transit,NA,1530000000,28079-10,28055,NA
OK,47650,4250,"Latina, Madrid, Spain","28214 Fresnedillas de la Oliva, Madrid, Spain",transit,NA,1530000000,28079-10,28056,NA
OK,42244,5660,"Latina, Madrid, Spain","28815 Fresno de Torote, Madrid, Spain",transit,NA,1530000000,28079-10,28057,NA
OK,26159,2406,"Latina, Madrid, Spain","Fuenlabrada, Madrid, Spain",transit,NA,1530000000,28079-10,28058,NA
OK,36103,5231,"Latina, Madrid, Spain","28140 Fuente el Saz de Jarama, Madrid, Spain",transit,NA,1530000000,28079-10,28059,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28597 Fuentidueña de Tajo, Madrid, Spain",transit,NA,1530000000,28079-10,28060,NA
OK,35584,3761,"Latina, Madrid, Spain","Galapagar, Madrid, Spain",transit,NA,1530000000,28079-10,28061,NA
OK,83773,9701,"Latina, Madrid, Spain","Calle Carretas, 34, 28739 Gargantilla del Lozoya, Madrid, Spain",transit,NA,1530000000,28079-10,28063,NA
OK,86272,13151,"Latina, Madrid, Spain","28737 Gascones, Madrid, Spain",transit,NA,1530000000,28079-10,28064,NA
OK,19820,2226,"Latina, Madrid, Spain","Getafe, Madrid, Spain",transit,NA,1530000000,28079-10,28065,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28971 Griñón, Madrid, Spain",transit,NA,1530000000,28079-10,28066,NA
OK,58840,8591,"Latina, Madrid, Spain","28794 Guadalix de la Sierra, Madrid, Spain",transit,NA,1530000000,28079-10,28067,NA
OK,54010,5150,"Latina, Madrid, Spain","Guadarrama, 28440, Madrid, Spain",transit,NA,1530000000,28079-10,28068,NA
OK,87517,7914,"Latina, Madrid, Spain","28191 Horcajuelo de la Sierra, Madrid, Spain",transit,NA,1530000000,28079-10,28071,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28240 Hoyo de Manzanares, Madrid, Spain",transit,NA,1530000000,28079-10,28072,NA
OK,30106,2586,"Latina, Madrid, Spain","Humanes de Madrid, Madrid, Spain",transit,NA,1530000000,28079-10,28073,NA
OK,20537,1926,"Latina, Madrid, Spain","Leganés, Madrid, Spain",transit,NA,1530000000,28079-10,28074,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28890 Loeches, Madrid, Spain",transit,NA,1530000000,28079-10,28075,NA
OK,3460,1002,"Latina, Madrid, Spain","Madrid, Spain",transit,NA,1530000000,28079-10,28079,NA
OK,4387,1882,"Latina, Madrid, Spain","Centro, Madrid, Spain",transit,NA,1530000000,28079-10,28079-01,NA
OK,5221,1907,"Latina, Madrid, Spain","Arganzuela, Madrid, Spain",transit,NA,1530000000,28079-10,28079-02,NA
OK,7135,2188,"Latina, Madrid, Spain","Retiro, Madrid, Spain",transit,NA,1530000000,28079-10,28079-03,NA
OK,7846,2099,"Latina, Madrid, Spain","Salamanca, Madrid, Spain",transit,NA,1530000000,28079-10,28079-04,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","05141 Chamartín, Ávila, Spain",transit,NA,1530000000,28079-10,28079-05,NA
OK,10587,2526,"Latina, Madrid, Spain","Tetuán, Madrid, Spain",transit,NA,1530000000,28079-10,28079-06,NA
OK,5526,1723,"Latina, Madrid, Spain","Chamberí, Madrid, Spain",transit,NA,1530000000,28079-10,28079-07,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","Fuencarral-El Pardo, 28048 Madrid, Spain",transit,NA,1530000000,28079-10,28079-08,NA
OK,12894,4213,"Latina, Madrid, Spain","Moncloa - Aravaca, Madrid, Spain",transit,NA,1530000000,28079-10,28079-09,NA
OK,0,0,"Latina, Madrid, Spain","Latina, Madrid, Spain",transit,NA,1530000000,28079-10,28079-10,NA
OK,4714,2186,"Latina, Madrid, Spain","Carabanchel, Madrid, Spain",transit,NA,1530000000,28079-10,28079-11,NA
OK,5330,1837,"Latina, Madrid, Spain","Usera, Madrid, Spain",transit,NA,1530000000,28079-10,28079-12,NA
OK,8658,2018,"Latina, Madrid, Spain","Puente de Vallecas, Madrid, Spain",transit,NA,1530000000,28079-10,28079-13,NA
OK,10198,2736,"Latina, Madrid, Spain","Moratalaz, 28030 Madrid, Spain",transit,NA,1530000000,28079-10,28079-14,NA
OK,14474,3507,"Latina, Madrid, Spain","Ciudad Lineal, Madrid, Spain",transit,NA,1530000000,28079-10,28079-15,NA
OK,14712,2928,"Latina, Madrid, Spain","Hortaleza, Madrid, Spain",transit,NA,1530000000,28079-10,28079-16,NA
OK,13861,1953,"Latina, Madrid, Spain","Villaverde, Madrid, Spain",transit,NA,1530000000,28079-10,28079-17,NA
OK,14183,2962,"Latina, Madrid, Spain","Villa de Vallecas, Madrid, Spain",transit,NA,1530000000,28079-10,28079-18,NA
OK,18015,3644,"Latina, Madrid, Spain","Vicálvaro, Madrid, Spain",transit,NA,1530000000,28079-10,28079-19,NA
OK,16757,3546,"Latina, Madrid, Spain","San Blas, Madrid, Spain",transit,NA,1530000000,28079-10,28079-20,NA
OK,24803,4808,"Latina, Madrid, Spain","Barajas, 28042 Madrid, Spain",transit,NA,1530000000,28079-10,28079-21,NA
OK,30764,4490,"Latina, Madrid, Spain","Majadahonda, Madrid, Spain",transit,NA,1530000000,28079-10,28080,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28410 Manzanares el Real, Madrid, Spain",transit,NA,1530000000,28079-10,28082,NA
OK,46191,4475,"Latina, Madrid, Spain","28880 Meco, Madrid, Spain",transit,NA,1530000000,28079-10,28083,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","Mejorada del Campo, Madrid, Spain",transit,NA,1530000000,28079-10,28084,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28792 Miraflores de la Sierra, Madrid, Spain",transit,NA,1530000000,28079-10,28085,NA
OK,44376,5471,"Latina, Madrid, Spain","28710 El Molar, Madrid, Spain",transit,NA,1530000000,28079-10,28086,NA
OK,65830,5975,"Latina, Madrid, Spain","Los Molinos, Madrid, Spain",transit,NA,1530000000,28079-10,28087,NA
OK,88960,8634,"Latina, Madrid, Spain","28190 Montejo de la Sierra, Madrid, Spain",transit,NA,1530000000,28079-10,28088,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28950 Moraleja de Enmedio, Madrid, Spain",transit,NA,1530000000,28079-10,28089,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","Moralzarzal, Madrid, Spain",transit,NA,1530000000,28079-10,28090,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28530 Morata de Tajuña, Madrid, Spain",transit,NA,1530000000,28079-10,28091,NA
OK,17491,2620,"Latina, Madrid, Spain","Móstoles, Madrid, Spain",transit,NA,1530000000,28079-10,28092,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","Puerto de Navacerrada, 111, 28491 Navacerrada, Madrid, Spain",transit,NA,1530000000,28079-10,28093,NA
OK,63491,9131,"Latina, Madrid, Spain","28729 Navalafuente, Madrid, Spain",transit,NA,1530000000,28079-10,28094,NA
OK,43040,3950,"Latina, Madrid, Spain","28212 Navalagamella, Madrid, Spain",transit,NA,1530000000,28079-10,28095,NA
OK,29567,3915,"Latina, Madrid, Spain","Navalcarnero, 28600, Madrid, Spain",transit,NA,1530000000,28079-10,28096,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28514 Nuevo Baztán, Madrid, Spain",transit,NA,1530000000,28079-10,28100,NA
OK,27906,4040,"Latina, Madrid, Spain","Paracuellos de Jarama, Madrid, Spain",transit,NA,1530000000,28079-10,28104,NA
OK,30944,3311,"Latina, Madrid, Spain","Parla, Madrid, Spain",transit,NA,1530000000,28079-10,28106,NA
OK,69166,9017,"Latina, Madrid, Spain","28189 Patones, Madrid, Spain",transit,NA,1530000000,28079-10,28107,NA
OK,50975,6611,"Latina, Madrid, Spain","28723 Pedrezuela, Madrid, Spain",transit,NA,1530000000,28079-10,28108,NA
OK,55390,6001,"Latina, Madrid, Spain","Pelayos de la Presa, Madrid, Spain",transit,NA,1530000000,28079-10,28109,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28540 Perales de Tajuña, Madrid, Spain",transit,NA,1530000000,28079-10,28110,NA
OK,26092,3006,"Latina, Madrid, Spain","28320 Pinto, Madrid, Spain",transit,NA,1530000000,28079-10,28113,NA
OK,11612,1779,"Latina, Madrid, Spain","Pozuelo de Alarcón, Madrid, Spain",transit,NA,1530000000,28079-10,28115,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28813 Pozuelo del Rey, Madrid, Spain",transit,NA,1530000000,28079-10,28116,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28693 Quijorna, Madrid, Spain",transit,NA,1530000000,28079-10,28119,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","Rascafría, Madrid, Spain",transit,NA,1530000000,28079-10,28120,NA
OK,55196,8591,"Latina, Madrid, Spain","28721 Redueña, Madrid, Spain",transit,NA,1530000000,28079-10,28121,NA
OK,50693,6560,"Latina, Madrid, Spain","28815 Ribatejada, Madrid, Spain",transit,NA,1530000000,28079-10,28122,NA
OK,27273,3800,"Latina, Madrid, Spain","Rivas-Vaciamadrid, Madrid, Spain",transit,NA,1530000000,28079-10,28123,NA
OK,54765,4910,"Latina, Madrid, Spain","28294 Robledo de Chavela, Madrid, Spain",transit,NA,1530000000,28079-10,28125,NA
OK,20451,2270,"Latina, Madrid, Spain","Las Rozas, Madrid, Spain",transit,NA,1530000000,28079-10,28127,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28649 Rozas de Puerto Real, Madrid, Spain",transit,NA,1530000000,28079-10,28128,NA
OK,37087,4811,"Latina, Madrid, Spain","28750 San Agustín del Guadalix, Madrid, Spain",transit,NA,1530000000,28079-10,28129,NA
OK,25484,4632,"Latina, Madrid, Spain","San Fernando de Henares, 28830, Madrid, Spain",transit,NA,1530000000,28079-10,28130,NA
OK,48588,5090,"Latina, Madrid, Spain","San Lorenzo de El Escorial, Madrid, Spain",transit,NA,1530000000,28079-10,28131,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28330 San Martín de la Vega, Madrid, Spain",transit,NA,1530000000,28079-10,28132,NA
OK,61663,6546,"Latina, Madrid, Spain","28680 San Martín de Valdeiglesias, Madrid, Spain",transit,NA,1530000000,28079-10,28133,NA
OK,27191,4940,"Latina, Madrid, Spain","San Sebastián de los Reyes, Madrid, Spain",transit,NA,1530000000,28079-10,28134,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28817 Los Santos de la Humosa, Madrid, Spain",transit,NA,1530000000,28079-10,28137,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","Serranillos del Valle, Madrid, Spain",transit,NA,1530000000,28079-10,28140,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28609 Sevilla la Nueva, Madrid, Spain",transit,NA,1530000000,28079-10,28141,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","Somosierra, 28756, Madrid, Spain",transit,NA,1530000000,28079-10,28143,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28791 Soto del Real, Madrid, Spain",transit,NA,1530000000,28079-10,28144,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28550 Tielmes, Madrid, Spain",transit,NA,1530000000,28079-10,28146,NA
OK,28290,3126,"Latina, Madrid, Spain","Torrejón de Ardoz, Madrid, Spain",transit,NA,1530000000,28079-10,28148,NA
OK,25365,2794,"Latina, Madrid, Spain","Torrejón de la Calzada, Madrid, Spain",transit,NA,1530000000,28079-10,28149,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28990 Torrejón de Velasco, Madrid, Spain",transit,NA,1530000000,28079-10,28150,NA
OK,58725,6916,"Latina, Madrid, Spain","28180 Torrelaguna, Madrid, Spain",transit,NA,1530000000,28079-10,28151,NA
OK,68226,6831,"Latina, Madrid, Spain","28250 Torrelodones, Madrid, Spain",transit,NA,1530000000,28079-10,28152,NA
OK,61728,7451,"Latina, Madrid, Spain","28189 Torremocha de Jarama, Madrid, Spain",transit,NA,1530000000,28079-10,28153,NA
OK,49981,6134,"Latina, Madrid, Spain","28813 Torres de la Alameda, Madrid, Spain",transit,NA,1530000000,28079-10,28154,NA
OK,37318,3650,"Latina, Madrid, Spain","28210 Valdemorillo, Madrid, Spain",transit,NA,1530000000,28079-10,28160,NA
OK,32395,3306,"Latina, Madrid, Spain","Valdemoro, Madrid, Spain",transit,NA,1530000000,28079-10,28161,NA
OK,43356,6251,"Latina, Madrid, Spain","28130 Valdeolmos-Alalpardo, Madrid, Spain",transit,NA,1530000000,28079-10,28162,NA
OK,42425,5651,"Latina, Madrid, Spain","28150 Valdetorres de Jarama, Madrid, Spain",transit,NA,1530000000,28079-10,28164,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28511 Valdilecha, Madrid, Spain",transit,NA,1530000000,28079-10,28165,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","Velilla de San Antonio, Madrid, Spain",transit,NA,1530000000,28079-10,28167,NA
OK,52270,6976,"Latina, Madrid, Spain","28722 El Vellón, Madrid, Spain",transit,NA,1530000000,28079-10,28168,NA
OK,52508,6491,"Latina, Madrid, Spain","28729 Venturada, Madrid, Spain",transit,NA,1530000000,28079-10,28169,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28360 Villaconejos, Madrid, Spain",transit,NA,1530000000,28079-10,28170,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28630 Villa del Prado, Madrid, Spain",transit,NA,1530000000,28079-10,28171,NA
OK,56220,7316,"Latina, Madrid, Spain","28810 Villalbilla, Madrid, Spain",transit,NA,1530000000,28079-10,28172,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28598 Villamanrique de Tajo, Madrid, Spain",transit,NA,1530000000,28079-10,28173,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28610 Villamanta, Madrid, Spain",transit,NA,1530000000,28079-10,28174,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28609 Villamantilla, Madrid, Spain",transit,NA,1530000000,28079-10,28175,NA
OK,63997,7070,"Latina, Madrid, Spain","28691 Villanueva de la Cañada, Madrid, Spain",transit,NA,1530000000,28079-10,28176,NA
OK,29496,3998,"Latina, Madrid, Spain","Villanueva del Pardillo, 28229, Madrid, Spain",transit,NA,1530000000,28079-10,28177,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","Villanueva de Perales, 28609, Madrid, Spain",transit,NA,1530000000,28079-10,28178,NA
ZERO_RESULTS,NA,NA,"Latina, Madrid, Spain","28590 Villarejo de Salvanés, Madrid, Spain",transit,NA,1530000000,28079-10,28180,NA
OK,17532,2263,"Latina, Madrid, Spain","Villaviciosa de Odón, Madrid, Spain",transit,NA,1530000000,28079-10,28181,NA
OK,55968,5570,"Latina, Madrid, Spain","28293 Zarzalejo, Madrid, Spain",transit,NA,1530000000,28079-10,28183,NA
OK,66849,8051,"Latina, Madrid, Spain","28752 Lozoyuela, Madrid, Spain",transit,NA,1530000000,28079-10,28901,NA
OK,78304,9163,"Latina, Madrid, Spain","Puentes Viejas, Madrid, Spain",transit,NA,1530000000,28079-10,28902,NA
OK,28470,3402,"Latina, Madrid, Spain","28760 Tres Cantos, Madrid, Spain",transit,NA,1530000000,28079-10,28903,NA
OK,37400,5880,"Carabanchel, Madrid, Spain","28864 Ajalvir, Madrid, Spain",transit,NA,1530000000,28079-11,28002,NA
ZERO_RESULTS,NA,NA,"Carabanchel, Madrid, Spain","28607 El Álamo, Madrid, Spain",transit,NA,1530000000,28079-11,28004,NA
OK,42448,5322,"Carabanchel, Madrid, Spain","Alcala de Henares, Madrid, Spain",transit,NA,1530000000,28079-11,28005,NA
OK,25009,4384,"Carabanchel, Madrid, Spain","Alcobendas, Madrid, Spain",transit,NA,1530000000,28079-11,28006,NA
OK,9997,2776,"Carabanchel, Madrid, Spain","Alcorcón, Madrid, Spain",transit,NA,1530000000,28079-11,28007,NA
ZERO_RESULTS,NA,NA,"Carabanchel, Madrid, Spain","28620 Aldea del Fresno, Madrid, Spain",transit,NA,1530000000,28079-11,28008,NA
OK,45192,7200,"Carabanchel, Madrid, Spain","28110 Algete, Madrid, Spain",transit,NA,1530000000,28079-11,28009,NA
OK,60506,6702,"Carabanchel, Madrid, Spain","Alpedrete, Madrid, Spain",transit,NA,1530000000,28079-11,28010,NA
ZERO_RESULTS,NA,NA,"Carabanchel, Madrid, Spain","28818 Anchuelo, Madrid, Spain",transit,NA,1530000000,28079-11,28012,NA
OK,57428,5622,"Carabanchel, Madrid, Spain","28300 Aranjuez, Madrid, Spain",transit,NA,1530000000,28079-11,28013,NA
