status,origin,origin_code,destination,destination_code,mode,traffic,distance,duration,duration_in_traffic,departure_time
OK,Azuqueca de Henares,19046,Barajas,28079-21,bicycling,NA,42036,8255,8255,1530000000
OK,Azuqueca de Henares,19046,Majadahonda,28080,bicycling,NA,75848,15471,15471,1530000000
OK,Azuqueca de Henares,19046,Meco,28083,bicycling,NA,5750,1210,1210,1530000000
OK,Azuqueca de Henares,19046,Mejorada del Campo,28084,bicycling,NA,33000,6145,6145,1530000000
OK,Azuqueca de Henares,19046,Moraleja de Enmedio,28089,bicycling,NA,74857,15194,15194,1530000000
OK,Azuqueca de Henares,19046,Moralzarzal,28090,bicycling,NA,76896,17006,17006,1530000000
OK,Azuqueca de Henares,19046,Móstoles,28092,bicycling,NA,77399,15654,15654,1530000000
OK,Azuqueca de Henares,19046,Navalagamella,28095,bicycling,NA,104966,21826,21826,1530000000
OK,Azuqueca de Henares,19046,Navalcarnero,28096,bicycling,NA,91975,18452,18452,1530000000
OK,Azuqueca de Henares,19046,Nuevo Baztán,28100,bicycling,NA,30590,7102,7102,1530000000
OK,Azuqueca de Henares,19046,Paracuellos de Jarama,28104,bicycling,NA,27858,6283,6283,1530000000
OK,Azuqueca de Henares,19046,Parla,28106,bicycling,NA,68478,13092,13092,1530000000
OK,Azuqueca de Henares,19046,Pinto,28113,bicycling,NA,62207,11877,11877,1530000000
OK,Azuqueca de Henares,19046,Pozuelo de Alarcón,28115,bicycling,NA,69414,13960,13960,1530000000
OK,Azuqueca de Henares,19046,Rivas-Vaciamadrid,28123,bicycling,NA,43147,8408,8408,1530000000
OK,Azuqueca de Henares,19046,Las Rozas de Madrid,28127,bicycling,NA,78465,15962,15962,1530000000
OK,Azuqueca de Henares,19046,San Agustín del Guadalix,28129,bicycling,NA,43264,9248,9248,1530000000
OK,Azuqueca de Henares,19046,San Fernando de Henares,28130,bicycling,NA,30363,6023,6023,1530000000
OK,Azuqueca de Henares,19046,San Martín de la Vega,28132,bicycling,NA,54804,10669,10669,1530000000
OK,Azuqueca de Henares,19046,San Sebastián de los Reyes,28134,bicycling,NA,34146,7175,7175,1530000000
OK,Azuqueca de Henares,19046,Los Santos de la Humosa,28137,bicycling,NA,11056,3236,3236,1530000000
OK,Azuqueca de Henares,19046,La Serna del Monte,28138,bicycling,NA,74828,17143,17143,1530000000
OK,Azuqueca de Henares,19046,Talamanca de Jarama,28145,bicycling,NA,32937,6913,6913,1530000000
OK,Azuqueca de Henares,19046,Tielmes,28146,bicycling,NA,46025,9690,9690,1530000000
OK,Azuqueca de Henares,19046,Torrejón de Ardoz,28148,bicycling,NA,24828,4609,4609,1530000000
OK,Azuqueca de Henares,19046,Torres de la Alameda,28154,bicycling,NA,24647,5167,5167,1530000000
OK,Azuqueca de Henares,19046,Valdeavero,28156,bicycling,NA,10529,2572,2572,1530000000
OK,Azuqueca de Henares,19046,Valdemoro,28161,bicycling,NA,68715,13160,13160,1530000000
OK,Azuqueca de Henares,19046,Valdeolmos-Alalpardo,28162,bicycling,NA,23922,5216,5216,1530000000
OK,Azuqueca de Henares,19046,Valdilecha,28165,bicycling,NA,39580,8530,8530,1530000000
OK,Azuqueca de Henares,19046,Velilla de San Antonio,28167,bicycling,NA,36539,6789,6789,1530000000
OK,Azuqueca de Henares,19046,Venturada,28169,bicycling,NA,50095,10974,10974,1530000000
OK,Azuqueca de Henares,19046,Villalbilla,28172,bicycling,NA,24357,5154,5154,1530000000
OK,Azuqueca de Henares,19046,Villanueva del Pardillo,28177,bicycling,NA,86458,17621,17621,1530000000
OK,Azuqueca de Henares,19046,Villaviciosa de Odón,28181,bicycling,NA,78878,15789,15789,1530000000
OK,Azuqueca de Henares,19046,Tres Cantos,28903,bicycling,NA,52837,11469,11469,1530000000
OK,Cabanillas del Campo,19058,Ajalvir,28002,bicycling,NA,31770,6682,6682,1530000000
OK,Cabanillas del Campo,19058,El Alamo,28004,bicycling,NA,106291,20762,20762,1530000000
OK,Cabanillas del Campo,19058,Alcalá de Henares,28005,bicycling,NA,25551,4613,4613,1530000000
OK,Cabanillas del Campo,19058,Alcobendas,28006,bicycling,NA,45425,9634,9634,1530000000
OK,Cabanillas del Campo,19058,Alcorcón,28007,bicycling,NA,80412,16427,16427,1530000000
OK,Cabanillas del Campo,19058,Algete,28009,bicycling,NA,30793,6641,6641,1530000000
OK,Cabanillas del Campo,19058,Anchuelo,28012,bicycling,NA,27217,6271,6271,1530000000
OK,Cabanillas del Campo,19058,Aranjuez,28013,bicycling,NA,88106,16660,16660,1530000000
OK,Cabanillas del Campo,19058,Arganda del Rey,28014,bicycling,NA,48408,9515,9515,1530000000
OK,Cabanillas del Campo,19058,Arroyomolinos,28015,bicycling,NA,96701,19289,19289,1530000000
OK,Cabanillas del Campo,19058,Boadilla del Monte,28022,bicycling,NA,87433,17654,17654,1530000000
OK,Cabanillas del Campo,19058,Brea de Tajo,28025,bicycling,NA,58884,12462,12462,1530000000
