status,distance,duration,duration_in_traffic,origin,destination,mode,traffic,departure_time
OK,28361,1632,1650,"Majadahonda, Madrid, Spain","Humanes de Madrid, Madrid, Spain",driving,best_guess,1530000000
OK,21080,1426,1444,"Majadahonda, Madrid, Spain","Leganés, Madrid, Spain",driving,best_guess,1530000000
OK,50280,2481,2598,"Majadahonda, Madrid, Spain","28890 Loeches, Madrid, Spain",driving,best_guess,1530000000
OK,17306,1400,1575,"Majadahonda, Madrid, Spain","Madrid, Spain",driving,best_guess,1530000000
OK,18393,1344,1534,"Majadahonda, Madrid, Spain","Centro, Madrid, Spain",driving,best_guess,1530000000
OK,20076,1152,1204,"Majadahonda, Madrid, Spain","Arganzuela, Madrid, Spain",driving,best_guess,1530000000
OK,27653,1690,1784,"Majadahonda, Madrid, Spain","Retiro, Madrid, Spain",driving,best_guess,1530000000
OK,18748,1530,1971,"Majadahonda, Madrid, Spain","Salamanca, Madrid, Spain",driving,best_guess,1530000000
OK,120144,4650,4694,"Majadahonda, Madrid, Spain","05141 Chamartín, Ávila, Spain",driving,best_guess,1530000000
OK,17668,1391,1488,"Majadahonda, Madrid, Spain","Tetuán, Madrid, Spain",driving,best_guess,1530000000
OK,15429,956,1221,"Majadahonda, Madrid, Spain","Chamberí, Madrid, Spain",driving,best_guess,1530000000
OK,21657,1270,1371,"Majadahonda, Madrid, Spain","Fuencarral-El Pardo, 28048 Madrid, Spain",driving,best_guess,1530000000
OK,11365,599,659,"Majadahonda, Madrid, Spain","Moncloa - Aravaca, Madrid, Spain",driving,best_guess,1530000000
OK,20388,1343,1396,"Majadahonda, Madrid, Spain","Latina, Madrid, Spain",driving,best_guess,1530000000
OK,17242,1509,1554,"Majadahonda, Madrid, Spain","Carabanchel, Madrid, Spain",driving,best_guess,1530000000
OK,21968,1483,1538,"Majadahonda, Madrid, Spain","Usera, Madrid, Spain",driving,best_guess,1530000000
OK,24498,1478,1530,"Majadahonda, Madrid, Spain","Puente de Vallecas, Madrid, Spain",driving,best_guess,1530000000
OK,26884,1594,1676,"Majadahonda, Madrid, Spain","Moratalaz, 28030 Madrid, Spain",driving,best_guess,1530000000
OK,29836,1590,1689,"Majadahonda, Madrid, Spain","Ciudad Lineal, Madrid, Spain",driving,best_guess,1530000000
OK,28275,1369,1454,"Majadahonda, Madrid, Spain","Hortaleza, Madrid, Spain",driving,best_guess,1530000000
OK,27843,1737,1762,"Majadahonda, Madrid, Spain","Villaverde, Madrid, Spain",driving,best_guess,1530000000
OK,35604,1586,1606,"Majadahonda, Madrid, Spain","Villa de Vallecas, Madrid, Spain",driving,best_guess,1530000000
OK,35264,2165,2237,"Majadahonda, Madrid, Spain","Vicálvaro, Madrid, Spain",driving,best_guess,1530000000
OK,35604,1825,1911,"Majadahonda, Madrid, Spain","San Blas, Madrid, Spain",driving,best_guess,1530000000
OK,32251,1603,1683,"Majadahonda, Madrid, Spain","Barajas, 28042 Madrid, Spain",driving,best_guess,1530000000
OK,0,0,1,"Majadahonda, Madrid, Spain","Majadahonda, Madrid, Spain",driving,best_guess,1530000000
OK,42725,2350,2442,"Majadahonda, Madrid, Spain","28410 Manzanares el Real, Madrid, Spain",driving,best_guess,1530000000
OK,59794,2451,2599,"Majadahonda, Madrid, Spain","28880 Meco, Madrid, Spain",driving,best_guess,1530000000
OK,43474,2307,2413,"Majadahonda, Madrid, Spain","Mejorada del Campo, Madrid, Spain",driving,best_guess,1530000000
OK,37486,1963,2010,"Majadahonda, Madrid, Spain","Los Molinos, Madrid, Spain",driving,best_guess,1530000000
OK,31495,1625,1655,"Majadahonda, Madrid, Spain","Moralzarzal, Madrid, Spain",driving,best_guess,1530000000
OK,55370,2670,2776,"Majadahonda, Madrid, Spain","28530 Morata de Tajuña, Madrid, Spain",driving,best_guess,1530000000
OK,21006,1367,1386,"Majadahonda, Madrid, Spain","Móstoles, Madrid, Spain",driving,best_guess,1530000000
OK,44807,2551,2581,"Majadahonda, Madrid, Spain","Calle Dos Castillas, 3, 28470 Cercedilla, Madrid, Spain",driving,best_guess,1530000000
OK,31333,1751,1782,"Majadahonda, Madrid, Spain","28212 Navalagamella, Madrid, Spain",driving,best_guess,1530000000
OK,32541,1605,1620,"Majadahonda, Madrid, Spain","Navalcarnero, 28600, Madrid, Spain",driving,best_guess,1530000000
OK,45973,2098,2145,"Majadahonda, Madrid, Spain","28695 Navas del Rey, Madrid, Spain",driving,best_guess,1530000000
OK,68691,3424,3607,"Majadahonda, Madrid, Spain","28514 Nuevo Baztán, Madrid, Spain",driving,best_guess,1530000000
OK,42322,1915,2030,"Majadahonda, Madrid, Spain","Paracuellos de Jarama, Madrid, Spain",driving,best_guess,1530000000
OK,34993,1801,1824,"Majadahonda, Madrid, Spain","Parla, Madrid, Spain",driving,best_guess,1530000000
OK,57087,2660,2724,"Majadahonda, Madrid, Spain","Pelayos de la Presa, Madrid, Spain",driving,best_guess,1530000000
OK,61242,2748,2852,"Majadahonda, Madrid, Spain","28540 Perales de Tajuña, Madrid, Spain",driving,best_guess,1530000000
OK,35974,1786,1835,"Majadahonda, Madrid, Spain","28320 Pinto, Madrid, Spain",driving,best_guess,1530000000
OK,9190,648,703,"Majadahonda, Madrid, Spain","Pozuelo de Alarcón, Madrid, Spain",driving,best_guess,1530000000
OK,24378,1448,1496,"Majadahonda, Madrid, Spain","28693 Quijorna, Madrid, Spain",driving,best_guess,1530000000
OK,63546,4218,4228,"Majadahonda, Madrid, Spain","Rascafría, Madrid, Spain",driving,best_guess,1530000000
OK,40738,2099,2184,"Majadahonda, Madrid, Spain","Rivas-Vaciamadrid, Madrid, Spain",driving,best_guess,1530000000
OK,46902,2912,2898,"Majadahonda, Madrid, Spain","28294 Robledo de Chavela, Madrid, Spain",driving,best_guess,1530000000
OK,2794,315,319,"Majadahonda, Madrid, Spain","Las Rozas, Madrid, Spain",driving,best_guess,1530000000
OK,78466,3613,3694,"Majadahonda, Madrid, Spain","28649 Rozas de Puerto Real, Madrid, Spain",driving,best_guess,1530000000
OK,44870,2021,2110,"Majadahonda, Madrid, Spain","28750 San Agustín del Guadalix, Madrid, Spain",driving,best_guess,1530000000
OK,42598,1855,1944,"Majadahonda, Madrid, Spain","San Fernando de Henares, 28830, Madrid, Spain",driving,best_guess,1530000000
OK,41838,2155,2185,"Majadahonda, Madrid, Spain","San Lorenzo de El Escorial, Madrid, Spain",driving,best_guess,1530000000
OK,47748,2371,2451,"Majadahonda, Madrid, Spain","28330 San Martín de la Vega, Madrid, Spain",driving,best_guess,1530000000
OK,64640,3081,3153,"Majadahonda, Madrid, Spain","28680 San Martín de Valdeiglesias, Madrid, Spain",driving,best_guess,1530000000
OK,32181,1687,1768,"Majadahonda, Madrid, Spain","San Sebastián de los Reyes, Madrid, Spain",driving,best_guess,1530000000
OK,37869,1773,1800,"Majadahonda, Madrid, Spain","Serranillos del Valle, Madrid, Spain",driving,best_guess,1530000000
OK,29233,1553,1586,"Majadahonda, Madrid, Spain","28609 Sevilla la Nueva, Madrid, Spain",driving,best_guess,1530000000
OK,49528,2201,2351,"Majadahonda, Madrid, Spain","28791 Soto del Real, Madrid, Spain",driving,best_guess,1530000000
OK,44157,2175,2272,"Majadahonda, Madrid, Spain","Torrejón de Ardoz, Madrid, Spain",driving,best_guess,1530000000
OK,39626,1836,1865,"Majadahonda, Madrid, Spain","Torrejón de la Calzada, Madrid, Spain",driving,best_guess,1530000000
OK,14357,875,884,"Majadahonda, Madrid, Spain","28250 Torrelodones, Madrid, Spain",driving,best_guess,1530000000
OK,57901,2654,2777,"Majadahonda, Madrid, Spain","28813 Torres de la Alameda, Madrid, Spain",driving,best_guess,1530000000
OK,22683,1348,1363,"Majadahonda, Madrid, Spain","28210 Valdemorillo, Madrid, Spain",driving,best_guess,1530000000
OK,43017,1901,1923,"Majadahonda, Madrid, Spain","Valdemoro, Madrid, Spain",driving,best_guess,1530000000
OK,47242,2441,2565,"Majadahonda, Madrid, Spain","28130 Valdeolmos-Alalpardo, Madrid, Spain",driving,best_guess,1530000000
OK,50066,2356,2460,"Majadahonda, Madrid, Spain","28150 Valdetorres de Jarama, Madrid, Spain",driving,best_guess,1530000000
OK,66475,3056,3175,"Majadahonda, Madrid, Spain","28511 Valdilecha, Madrid, Spain",driving,best_guess,1530000000
OK,42882,2109,2207,"Majadahonda, Madrid, Spain","Velilla de San Antonio, Madrid, Spain",driving,best_guess,1530000000
OK,61270,2477,2573,"Majadahonda, Madrid, Spain","28729 Venturada, Madrid, Spain",driving,best_guess,1530000000
OK,62134,3023,3082,"Majadahonda, Madrid, Spain","28630 Villa del Prado, Madrid, Spain",driving,best_guess,1530000000
OK,83289,3623,3720,"Majadahonda, Madrid, Spain","28598 Villamanrique de Tajo, Madrid, Spain",driving,best_guess,1530000000
OK,19388,1188,1199,"Majadahonda, Madrid, Spain","28691 Villanueva de la Cañada, Madrid, Spain",driving,best_guess,1530000000
OK,10797,1137,1152,"Majadahonda, Madrid, Spain","Villanueva del Pardillo, 28229, Madrid, Spain",driving,best_guess,1530000000
OK,33175,1594,1633,"Majadahonda, Madrid, Spain","Villanueva de Perales, 28609, Madrid, Spain",driving,best_guess,1530000000
OK,15216,1054,1091,"Majadahonda, Madrid, Spain","Villaviciosa de Odón, Madrid, Spain",driving,best_guess,1530000000
OK,37007,2264,2364,"Majadahonda, Madrid, Spain","28293 Zarzalejo, Madrid, Spain",driving,best_guess,1530000000
OK,28850,1415,1504,"Majadahonda, Madrid, Spain","28760 Tres Cantos, Madrid, Spain",driving,best_guess,1530000000
OK,60379,2680,2704,"28410 Manzanares el Real, Madrid, Spain","28864 Ajalvir, Madrid, Spain",driving,best_guess,1530000000
OK,71883,3490,3517,"28410 Manzanares el Real, Madrid, Spain","Alcala de Henares, Madrid, Spain",driving,best_guess,1530000000
OK,42225,1938,1920,"28410 Manzanares el Real, Madrid, Spain","Alcobendas, Madrid, Spain",driving,best_guess,1530000000
OK,65004,2907,2922,"28410 Manzanares el Real, Madrid, Spain","Alcorcón, Madrid, Spain",driving,best_guess,1530000000
OK,57341,2639,2635,"28410 Manzanares el Real, Madrid, Spain","28110 Algete, Madrid, Spain",driving,best_guess,1530000000
OK,19851,1495,1513,"28410 Manzanares el Real, Madrid, Spain","Alpedrete, Madrid, Spain",driving,best_guess,1530000000
OK,97588,4380,4393,"28410 Manzanares el Real, Madrid, Spain","28300 Aranjuez, Madrid, Spain",driving,best_guess,1530000000
OK,76289,3303,3303,"28410 Manzanares el Real, Madrid, Spain","Arganda del Rey, 28500, Madrid, Spain",driving,best_guess,1530000000
OK,12676,861,889,"28410 Manzanares el Real, Madrid, Spain","Becerril de la Sierra, Madrid, Spain",driving,best_guess,1530000000
OK,62864,2930,2965,"28410 Manzanares el Real, Madrid, Spain","Boadilla del Monte, Madrid, Spain",driving,best_guess,1530000000
OK,5399,459,466,"28410 Manzanares el Real, Madrid, Spain","28413 El Boalo, Madrid, Spain",driving,best_guess,1530000000
OK,56745,2729,2755,"28410 Manzanares el Real, Madrid, Spain","28737 Braojos, Madrid, Spain",driving,best_guess,1530000000
OK,58985,3182,3255,"28410 Manzanares el Real, Madrid, Spain","28690 Brunete, Madrid, Spain",driving,best_guess,1530000000
OK,48928,2334,2366,"28410 Manzanares el Real, Madrid, Spain","28730 Buitrago del Lozoya, Madrid, Spain",driving,best_guess,1530000000
OK,22444,1989,2125,"28410 Manzanares el Real, Madrid, Spain","Bustarviejo, 28720, Madrid, Spain",driving,best_guess,1530000000
OK,26350,1678,1698,"28410 Manzanares el Real, Madrid, Spain","28721 Cabanillas de la Sierra, Madrid, Spain",driving,best_guess,1530000000
OK,20410,1321,1353,"28410 Manzanares el Real, Madrid, Spain","Cercedilla, Madrid, Spain",driving,best_guess,1530000000
OK,84650,3986,3991,"28410 Manzanares el Real, Madrid, Spain","28350 Ciempozuelos, Madrid, Spain",driving,best_guess,1530000000
OK,30965,2257,2290,"28410 Manzanares el Real, Madrid, Spain","Colmenarejo, Madrid, Spain",driving,best_guess,1530000000
OK,16629,1212,1253,"28410 Manzanares el Real, Madrid, Spain","28770 Colmenar Viejo, Madrid, Spain",driving,best_guess,1530000000
OK,15546,1076,1104,"28410 Manzanares el Real, Madrid, Spain","Collado Mediano, Madrid, Spain",driving,best_guess,1530000000
OK,17488,1299,1324,"28410 Manzanares el Real, Madrid, Spain","28400 Collado Villalba, Madrid, Spain",driving,best_guess,1530000000
OK,53014,2494,2490,"28410 Manzanares el Real, Madrid, Spain","Coslada, Madrid, Spain",driving,best_guess,1530000000
OK,80657,3780,3834,"28410 Manzanares el Real, Madrid, Spain","28978 Cubas de la Sagra, Madrid, Spain",driving,best_guess,1530000000
OK,104433,4550,4641,"28410 Manzanares el Real, Madrid, Spain","28370 Chinchón, Madrid, Spain",driving,best_guess,1530000000
OK,64019,2982,2984,"28410 Manzanares el Real, Madrid, Spain","28814 Daganzo de Arriba, Madrid, Spain",driving,best_guess,1530000000
OK,35536,2750,2772,"28410 Manzanares el Real, Madrid, Spain","El Escorial, Madrid, Spain",driving,best_guess,1530000000
OK,66864,3231,3249,"28410 Manzanares el Real, Madrid, Spain","Fuenlabrada, Madrid, Spain",driving,best_guess,1530000000
OK,63552,2816,2817,"28410 Manzanares el Real, Madrid, Spain","28140 Fuente el Saz de Jarama, Madrid, Spain",driving,best_guess,1530000000
OK,28763,2122,2155,"28410 Manzanares el Real, Madrid, Spain","Galapagar, Madrid, Spain",driving,best_guess,1530000000
OK,52902,2719,2740,"28410 Manzanares el Real, Madrid, Spain","28743 Garganta de los Montes, Madrid, Spain",driving,best_guess,1530000000
OK,64424,3202,3194,"28410 Manzanares el Real, Madrid, Spain","Getafe, Madrid, Spain",driving,best_guess,1530000000
OK,77653,3525,3565,"28410 Manzanares el Real, Madrid, Spain","28971 Griñón, Madrid, Spain",driving,best_guess,1530000000
OK,17475,1221,1252,"28410 Manzanares el Real, Madrid, Spain","28794 Guadalix de la Sierra, Madrid, Spain",driving,best_guess,1530000000
OK,21777,1642,1669,"28410 Manzanares el Real, Madrid, Spain","Guadarrama, 28440, Madrid, Spain",driving,best_guess,1530000000
OK,29795,2174,2237,"28410 Manzanares el Real, Madrid, Spain","28240 Hoyo de Manzanares, Madrid, Spain",driving,best_guess,1530000000
OK,68337,3383,3424,"28410 Manzanares el Real, Madrid, Spain","Humanes de Madrid, Madrid, Spain",driving,best_guess,1530000000
OK,67264,3068,3078,"28410 Manzanares el Real, Madrid, Spain","Leganés, Madrid, Spain",driving,best_guess,1530000000
OK,61247,3087,3112,"28410 Manzanares el Real, Madrid, Spain","28755 Madarcos, Madrid, Spain",driving,best_guess,1530000000
OK,52925,2833,2917,"28410 Manzanares el Real, Madrid, Spain","Madrid, Spain",driving,best_guess,1530000000
OK,52444,2729,2820,"28410 Manzanares el Real, Madrid, Spain","Centro, Madrid, Spain",driving,best_guess,1530000000
OK,54127,2537,2520,"28410 Manzanares el Real, Madrid, Spain","Arganzuela, Madrid, Spain",driving,best_guess,1530000000
OK,51858,2605,2585,"28410 Manzanares el Real, Madrid, Spain","Retiro, Madrid, Spain",driving,best_guess,1530000000
OK,47662,2767,2848,"28410 Manzanares el Real, Madrid, Spain","Salamanca, Madrid, Spain",driving,best_guess,1530000000
OK,113284,4854,4901,"28410 Manzanares el Real, Madrid, Spain","05141 Chamartín, Ávila, Spain",driving,best_guess,1530000000
OK,44773,2418,2411,"28410 Manzanares el Real, Madrid, Spain","Tetuán, Madrid, Spain",driving,best_guess,1530000000
OK,49668,2372,2515,"28410 Manzanares el Real, Madrid, Spain","Chamberí, Madrid, Spain",driving,best_guess,1530000000
OK,48773,2494,2535,"28410 Manzanares el Real, Madrid, Spain","Fuencarral-El Pardo, 28048 Madrid, Spain",driving,best_guess,1530000000
OK,49620,2187,2179,"28410 Manzanares el Real, Madrid, Spain","Moncloa - Aravaca, Madrid, Spain",driving,best_guess,1530000000
OK,54440,2728,2718,"28410 Manzanares el Real, Madrid, Spain","Latina, Madrid, Spain",driving,best_guess,1530000000
OK,58368,2987,2975,"28410 Manzanares el Real, Madrid, Spain","Carabanchel, Madrid, Spain",driving,best_guess,1530000000
OK,57154,2891,2902,"28410 Manzanares el Real, Madrid, Spain","Usera, Madrid, Spain",driving,best_guess,1530000000
OK,53838,2659,2640,"28410 Manzanares el Real, Madrid, Spain","Puente de Vallecas, Madrid, Spain",driving,best_guess,1530000000
OK,52426,2618,2611,"28410 Manzanares el Real, Madrid, Spain","Moratalaz, 28030 Madrid, Spain",driving,best_guess,1530000000
OK,49155,2438,2434,"28410 Manzanares el Real, Madrid, Spain","Ciudad Lineal, Madrid, Spain",driving,best_guess,1530000000
OK,45377,2104,2094,"28410 Manzanares el Real, Madrid, Spain","Hortaleza, Madrid, Spain",driving,best_guess,1530000000
OK,66949,3164,3169,"28410 Manzanares el Real, Madrid, Spain","Villaverde, Madrid, Spain",driving,best_guess,1530000000
OK,61868,2601,2610,"28410 Manzanares el Real, Madrid, Spain","Villa de Vallecas, Madrid, Spain",driving,best_guess,1530000000
OK,61194,3030,3038,"28410 Manzanares el Real, Madrid, Spain","Vicálvaro, Madrid, Spain",driving,best_guess,1530000000
OK,52706,2560,2546,"28410 Manzanares el Real, Madrid, Spain","San Blas, Madrid, Spain",driving,best_guess,1530000000
OK,49354,2338,2326,"28410 Manzanares el Real, Madrid, Spain","Barajas, 28042 Madrid, Spain",driving,best_guess,1530000000
OK,43353,2371,2388,"28410 Manzanares el Real, Madrid, Spain","Majadahonda, Madrid, Spain",driving,best_guess,1530000000
OK,0,0,6,"28410 Manzanares el Real, Madrid, Spain","28410 Manzanares el Real, Madrid, Spain",driving,best_guess,1530000000
OK,67512,3130,3127,"28410 Manzanares el Real, Madrid, Spain","Mejorada del Campo, Madrid, Spain",driving,best_guess,1530000000
OK,16571,1230,1334,"28410 Manzanares el Real, Madrid, Spain","28792 Miraflores de la Sierra, Madrid, Spain",driving,best_guess,1530000000
OK,32506,1814,1855,"28410 Manzanares el Real, Madrid, Spain","28710 El Molar, Madrid, Spain",driving,best_guess,1530000000
OK,22917,1433,1476,"28410 Manzanares el Real, Madrid, Spain","Los Molinos, Madrid, Spain",driving,best_guess,1530000000
OK,11567,794,805,"28410 Manzanares el Real, Madrid, Spain","Moralzarzal, Madrid, Spain",driving,best_guess,1530000000
OK,60983,3118,3153,"28410 Manzanares el Real, Madrid, Spain","Móstoles, Madrid, Spain",driving,best_guess,1530000000
OK,59425,2650,2672,"28410 Manzanares el Real, Madrid, Spain","Paracuellos de Jarama, Madrid, Spain",driving,best_guess,1530000000
OK,74149,3504,3502,"28410 Manzanares el Real, Madrid, Spain","Parla, Madrid, Spain",driving,best_guess,1530000000
OK,31595,1826,1866,"28410 Manzanares el Real, Madrid, Spain","28723 Pedrezuela, Madrid, Spain",driving,best_guess,1530000000
OK,73435,3227,3204,"28410 Manzanares el Real, Madrid, Spain","28320 Pinto, Madrid, Spain",driving,best_guess,1530000000
OK,50269,2278,2271,"28410 Manzanares el Real, Madrid, Spain","Pozuelo de Alarcón, Madrid, Spain",driving,best_guess,1530000000
OK,42841,3339,3348,"28410 Manzanares el Real, Madrid, Spain","Rascafría, Madrid, Spain",driving,best_guess,1530000000
OK,68757,3089,3101,"28410 Manzanares el Real, Madrid, Spain","Rivas-Vaciamadrid, Madrid, Spain",driving,best_guess,1530000000
OK,38440,2123,2144,"28410 Manzanares el Real, Madrid, Spain","Las Rozas, Madrid, Spain",driving,best_guess,1530000000
OK,31083,1760,1741,"28410 Manzanares el Real, Madrid, Spain","28750 San Agustín del Guadalix, Madrid, Spain",driving,best_guess,1530000000
OK,59700,2590,2582,"28410 Manzanares el Real, Madrid, Spain","San Fernando de Henares, 28830, Madrid, Spain",driving,best_guess,1530000000
OK,34978,2359,2387,"28410 Manzanares el Real, Madrid, Spain","San Lorenzo de El Escorial, Madrid, Spain",driving,best_guess,1530000000
OK,83588,3778,3786,"28410 Manzanares el Real, Madrid, Spain","28330 San Martín de la Vega, Madrid, Spain",driving,best_guess,1530000000
OK,104617,4832,4923,"28410 Manzanares el Real, Madrid, Spain","28680 San Martín de Valdeiglesias, Madrid, Spain",driving,best_guess,1530000000
OK,49280,2421,2405,"28410 Manzanares el Real, Madrid, Spain","San Sebastián de los Reyes, Madrid, Spain",driving,best_guess,1530000000
OK,55475,3670,3731,"28410 Manzanares el Real, Madrid, Spain","28296 Santa María de la Alameda, Madrid, Spain",driving,best_guess,1530000000
OK,69209,3304,3360,"28410 Manzanares el Real, Madrid, Spain","28609 Sevilla la Nueva, Madrid, Spain",driving,best_guess,1530000000
OK,8725,623,625,"28410 Manzanares el Real, Madrid, Spain","28791 Soto del Real, Madrid, Spain",driving,best_guess,1530000000
OK,61259,2910,2911,"28410 Manzanares el Real, Madrid, Spain","Torrejón de Ardoz, Madrid, Spain",driving,best_guess,1530000000
OK,33319,1913,1962,"28410 Manzanares el Real, Madrid, Spain","28180 Torrelaguna, Madrid, Spain",driving,best_guess,1530000000
OK,28031,1795,1814,"28410 Manzanares el Real, Madrid, Spain","28250 Torrelodones, Madrid, Spain",driving,best_guess,1530000000
OK,76557,3315,3298,"28410 Manzanares el Real, Madrid, Spain","Valdemoro, Madrid, Spain",driving,best_guess,1530000000
OK,59926,3119,3178,"28410 Manzanares el Real, Madrid, Spain","28130 Valdeolmos-Alalpardo, Madrid, Spain",driving,best_guess,1530000000
OK,66920,2932,2921,"28410 Manzanares el Real, Madrid, Spain","Velilla de San Antonio, Madrid, Spain",driving,best_guess,1530000000
OK,25757,1520,1553,"28410 Manzanares el Real, Madrid, Spain","28729 Venturada, Madrid, Spain",driving,best_guess,1530000000
OK,78924,3574,3640,"28410 Manzanares el Real, Madrid, Spain","28609 Villamantilla, Madrid, Spain",driving,best_guess,1530000000
OK,54043,2990,3015,"28410 Manzanares el Real, Madrid, Spain","28691 Villanueva de la Cañada, Madrid, Spain",driving,best_guess,1530000000
OK,47855,2836,2850,"28410 Manzanares el Real, Madrid, Spain","Villanueva del Pardillo, 28229, Madrid, Spain",driving,best_guess,1530000000
OK,55193,2805,2858,"28410 Manzanares el Real, Madrid, Spain","Villaviciosa de Odón, Madrid, Spain",driving,best_guess,1530000000
OK,27171,1464,1462,"28410 Manzanares el Real, Madrid, Spain","28760 Tres Cantos, Madrid, Spain",driving,best_guess,1530000000
OK,21360,1108,1146,"28880 Meco, Madrid, Spain","28864 Ajalvir, Madrid, Spain",driving,best_guess,1530000000
OK,9684,1163,1202,"28880 Meco, Madrid, Spain","Alcala de Henares, Madrid, Spain",driving,best_guess,1530000000
OK,34366,1578,1626,"28880 Meco, Madrid, Spain","Alcobendas, Madrid, Spain",driving,best_guess,1530000000
OK,56105,2629,2656,"28880 Meco, Madrid, Spain","Alcorcón, Madrid, Spain",driving,best_guess,1530000000
OK,29552,1334,1382,"28880 Meco, Madrid, Spain","28110 Algete, Madrid, Spain",driving,best_guess,1530000000
OK,85429,3479,3554,"28880 Meco, Madrid, Spain","28300 Aranjuez, Madrid, Spain",driving,best_guess,1530000000
OK,35482,1908,1968,"28880 Meco, Madrid, Spain","Arganda del Rey, 28500, Madrid, Spain",driving,best_guess,1530000000
OK,71323,3114,3131,"28880 Meco, Madrid, Spain","28939 Arroyomolinos, Madrid, Spain",driving,best_guess,1530000000
OK,66578,3020,3101,"28880 Meco, Madrid, Spain","28390 Belmonte de Tajo, Madrid, Spain",driving,best_guess,1530000000
OK,92420,3975,4018,"28880 Meco, Madrid, Spain","28194 Berzosa del Lozoya, Madrid, Spain",driving,best_guess,1530000000
OK,65801,2775,2787,"28880 Meco, Madrid, Spain","Boadilla del Monte, Madrid, Spain",driving,best_guess,1530000000
OK,4806,367,374,"28880 Meco, Madrid, Spain","28816 Camarma de Esteruelas, Madrid, Spain",driving,best_guess,1530000000
OK,34741,2038,2117,"28880 Meco, Madrid, Spain","28510 Campo Real, Madrid, Spain",driving,best_guess,1530000000
OK,72491,3085,3161,"28880 Meco, Madrid, Spain","28350 Ciempozuelos, Madrid, Spain",driving,best_guess,1530000000
OK,24782,1229,1268,"28880 Meco, Madrid, Spain","28863 Cobeña, Madrid, Spain",driving,best_guess,1530000000
OK,62681,2720,2844,"28880 Meco, Madrid, Spain","28770 Colmenar Viejo, Madrid, Spain",driving,best_guess,1530000000
OK,81838,3158,3251,"28880 Meco, Madrid, Spain","28400 Collado Villalba, Madrid, Spain",driving,best_guess,1530000000
OK,30315,1586,1590,"28880 Meco, Madrid, Spain","Coslada, Madrid, Spain",driving,best_guess,1530000000
OK,78148,3173,3223,"28880 Meco, Madrid, Spain","28978 Cubas de la Sagra, Madrid, Spain",driving,best_guess,1530000000
OK,18949,1017,1062,"28880 Meco, Madrid, Spain","28814 Daganzo de Arriba, Madrid, Spain",driving,best_guess,1530000000
OK,99053,4461,4560,"28880 Meco, Madrid, Spain","El Escorial, Madrid, Spain",driving,best_guess,1530000000
OK,67039,2660,2689,"28880 Meco, Madrid, Spain","Fuenlabrada, Madrid, Spain",driving,best_guess,1530000000
OK,33558,1551,1608,"28880 Meco, Madrid, Spain","28140 Fuente el Saz de Jarama, Madrid, Spain",driving,best_guess,1530000000
OK,77165,3434,3521,"28880 Meco, Madrid, Spain","Galapagar, Madrid, Spain",driving,best_guess,1530000000
OK,56987,2517,2552,"28880 Meco, Madrid, Spain","Getafe, Madrid, Spain",driving,best_guess,1530000000
OK,77371,3223,3335,"28880 Meco, Madrid, Spain","28240 Hoyo de Manzanares, Madrid, Spain",driving,best_guess,1530000000
OK,62402,2564,2598,"28880 Meco, Madrid, Spain","Leganés, Madrid, Spain",driving,best_guess,1530000000
OK,25856,1468,1513,"28880 Meco, Madrid, Spain","28890 Loeches, Madrid, Spain",driving,best_guess,1530000000
OK,43398,2567,2738,"28880 Meco, Madrid, Spain","Madrid, Spain",driving,best_guess,1530000000
OK,48474,2616,2724,"28880 Meco, Madrid, Spain","Centro, Madrid, Spain",driving,best_guess,1530000000
OK,45385,2196,2199,"28880 Meco, Madrid, Spain","Arganzuela, Madrid, Spain",driving,best_guess,1530000000
OK,40426,2120,2138,"28880 Meco, Madrid, Spain","Retiro, Madrid, Spain",driving,best_guess,1530000000
OK,38409,2197,2476,"28880 Meco, Madrid, Spain","Salamanca, Madrid, Spain",driving,best_guess,1530000000
OK,176801,6565,6715,"28880 Meco, Madrid, Spain","05141 Chamartín, Ávila, Spain",driving,best_guess,1530000000
OK,45844,2238,2312,"28880 Meco, Madrid, Spain","Tetuán, Madrid, Spain",driving,best_guess,1530000000
OK,39945,2341,2576,"28880 Meco, Madrid, Spain","Chamberí, Madrid, Spain",driving,best_guess,1530000000
OK,54620,2463,2589,"28880 Meco, Madrid, Spain","Fuencarral-El Pardo, 28048 Madrid, Spain",driving,best_guess,1530000000
OK,55467,2157,2233,"28880 Meco, Madrid, Spain","Moncloa - Aravaca, Madrid, Spain",driving,best_guess,1530000000
OK,48616,2674,2691,"28880 Meco, Madrid, Spain","Latina, Madrid, Spain",driving,best_guess,1530000000
OK,49251,2503,2509,"28880 Meco, Madrid, Spain","Carabanchel, Madrid, Spain",driving,best_guess,1530000000
OK,47161,2387,2400,"28880 Meco, Madrid, Spain","Usera, Madrid, Spain",driving,best_guess,1530000000
OK,42411,2169,2182,"28880 Meco, Madrid, Spain","Puente de Vallecas, Madrid, Spain",driving,best_guess,1530000000
OK,38951,1927,1945,"28880 Meco, Madrid, Spain","Moratalaz, 28030 Madrid, Spain",driving,best_guess,1530000000
OK,34471,1737,1761,"28880 Meco, Madrid, Spain","Ciudad Lineal, Madrid, Spain",driving,best_guess,1530000000
OK,41472,1726,1798,"28880 Meco, Madrid, Spain","Hortaleza, Madrid, Spain",driving,best_guess,1530000000
