status,distance.value,duration.value,duration_in_traffic.value,origin,origin_ine_code,dest_ine_code,destination
OK,35370,1703,1693,"Moncloa - Aravaca, Madrid, Spain",28079-09,28149,"Torrejón de la Calzada, Madrid, Spain"
OK,37524,1827,1835,"Moncloa - Aravaca, Madrid, Spain",28079-09,28150,"28990 Torrejón de Velasco, Madrid, Spain"
OK,66500,2674,2744,"Moncloa - Aravaca, Madrid, Spain",28079-09,28151,"28180 Torrelaguna, Madrid, Spain"
OK,23611,1061,1062,"Moncloa - Aravaca, Madrid, Spain",28079-09,28152,"28250 Torrelodones, Madrid, Spain"
OK,50451,2480,2566,"Moncloa - Aravaca, Madrid, Spain",28079-09,28154,"28813 Torres de la Alameda, Madrid, Spain"
OK,75793,3269,3397,"Moncloa - Aravaca, Madrid, Spain",28079-09,28156,"Valdeavero, Madrid, Spain"
OK,33498,1600,1613,"Moncloa - Aravaca, Madrid, Spain",28079-09,28160,"28210 Valdemorillo, Madrid, Spain"
OK,34802,1603,1585,"Moncloa - Aravaca, Madrid, Spain",28079-09,28161,"Valdemoro, Madrid, Spain"
OK,45390,2284,2365,"Moncloa - Aravaca, Madrid, Spain",28079-09,28162,"28130 Valdeolmos-Alalpardo, Madrid, Spain"
OK,57760,2697,2786,"Moncloa - Aravaca, Madrid, Spain",28079-09,28163,"28170 Valdepiélagos, Madrid, Spain"
OK,48215,2199,2261,"Moncloa - Aravaca, Madrid, Spain",28079-09,28164,"28150 Valdetorres de Jarama, Madrid, Spain"
OK,57114,2605,2652,"Moncloa - Aravaca, Madrid, Spain",28079-09,28165,"28511 Valdilecha, Madrid, Spain"
OK,33522,1658,1689,"Moncloa - Aravaca, Madrid, Spain",28079-09,28167,"Velilla de San Antonio, Madrid, Spain"
OK,59419,2320,2373,"Moncloa - Aravaca, Madrid, Spain",28079-09,28169,"28729 Venturada, Madrid, Spain"
OK,62387,2830,2915,"Moncloa - Aravaca, Madrid, Spain",28079-09,28170,"28360 Villaconejos, Madrid, Spain"
OK,70605,3174,3224,"Moncloa - Aravaca, Madrid, Spain",28079-09,28171,"28630 Villa del Prado, Madrid, Spain"
OK,52852,2647,2721,"Moncloa - Aravaca, Madrid, Spain",28079-09,28172,"28810 Villalbilla, Madrid, Spain"
OK,30203,1441,1448,"Moncloa - Aravaca, Madrid, Spain",28079-09,28176,"28691 Villanueva de la Cañada, Madrid, Spain"
OK,24997,1479,1481,"Moncloa - Aravaca, Madrid, Spain",28079-09,28177,"Villanueva del Pardillo, 28229, Madrid, Spain"
OK,41645,1745,1775,"Moncloa - Aravaca, Madrid, Spain",28079-09,28178,"Villanueva de Perales, 28609, Madrid, Spain"
OK,62607,2746,2767,"Moncloa - Aravaca, Madrid, Spain",28079-09,28180,"28590 Villarejo de Salvanés, Madrid, Spain"
OK,23674,1160,1161,"Moncloa - Aravaca, Madrid, Spain",28079-09,28181,"Villaviciosa de Odón, Madrid, Spain"
OK,26998,1258,1309,"Moncloa - Aravaca, Madrid, Spain",28079-09,28903,"28760 Tres Cantos, Madrid, Spain"
OK,97150,4115,4218,"Latina, Madrid, Spain",28079-10,28001,"28755 La Acebeda, Madrid, Spain"
OK,36959,2054,2128,"Latina, Madrid, Spain",28079-10,28002,"28864 Ajalvir, Madrid, Spain"
OK,34788,1972,1985,"Latina, Madrid, Spain",28079-10,28004,"28607 El Álamo, Madrid, Spain"
OK,41852,2647,2756,"Latina, Madrid, Spain",28079-10,28005,"Alcala de Henares, Madrid, Spain"
OK,25507,1583,1660,"Latina, Madrid, Spain",28079-10,28006,"Alcobendas, Madrid, Spain"
OK,10974,1099,1108,"Latina, Madrid, Spain",28079-10,28007,"Alcorcón, Madrid, Spain"
OK,48013,2576,2616,"Latina, Madrid, Spain",28079-10,28008,"28620 Aldea del Fresno, Madrid, Spain"
OK,40623,2285,2373,"Latina, Madrid, Spain",28079-10,28009,"28110 Algete, Madrid, Spain"
OK,47675,2532,2577,"Latina, Madrid, Spain",28079-10,28010,"Alpedrete, Madrid, Spain"
OK,50354,2734,2784,"Latina, Madrid, Spain",28079-10,28013,"28300 Aranjuez, Madrid, Spain"
OK,33630,1935,1985,"Latina, Madrid, Spain",28079-10,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,26192,1584,1581,"Latina, Madrid, Spain",28079-10,28015,"28939 Arroyomolinos, Madrid, Spain"
OK,36956,1982,1982,"Latina, Madrid, Spain",28079-10,28017,"28976 Batres, Madrid, Spain"
OK,51972,2668,2721,"Latina, Madrid, Spain",28079-10,28018,"Becerril de la Sierra, Madrid, Spain"
OK,62296,2940,3003,"Latina, Madrid, Spain",28079-10,28019,"28390 Belmonte de Tajo, Madrid, Spain"
OK,74832,3393,3495,"Latina, Madrid, Spain",28079-10,28021,"28192 El Berrueco, Madrid, Spain"
OK,20670,1246,1253,"Latina, Madrid, Spain",28079-10,28022,"Boadilla del Monte, Madrid, Spain"
OK,58964,3012,3113,"Latina, Madrid, Spain",28079-10,28023,"28413 El Boalo, Madrid, Spain"
OK,92102,3967,4068,"Latina, Madrid, Spain",28079-10,28024,"28737 Braojos, Madrid, Spain"
OK,27335,1849,1876,"Latina, Madrid, Spain",28079-10,28026,"28690 Brunete, Madrid, Spain"
OK,84285,3572,3669,"Latina, Madrid, Spain",28079-10,28027,"28730 Buitrago del Lozoya, Madrid, Spain"
OK,66539,3902,4159,"Latina, Madrid, Spain",28079-10,28028,"Bustarviejo, 28720, Madrid, Spain"
OK,69454,3290,3386,"Latina, Madrid, Spain",28079-10,28030,"28751 La Cabrera, Madrid, Spain"
OK,79013,4030,4108,"Latina, Madrid, Spain",28079-10,28031,"28640 Cadalso de los Vidrios, Madrid, Spain"
OK,45317,2468,2560,"Latina, Madrid, Spain",28079-10,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,41631,2326,2404,"Latina, Madrid, Spain",28079-10,28033,"28510 Campo Real, Madrid, Spain"
OK,59560,3051,3126,"Latina, Madrid, Spain",28079-10,28035,"28560 Carabaña, Madrid, Spain"
OK,34644,1996,2022,"Latina, Madrid, Spain",28079-10,28036,"Casarrubuelos, 28977, Madrid, Spain"
OK,59552,3186,3244,"Latina, Madrid, Spain",28079-10,28038,"Cercedilla, Madrid, Spain"
OK,37417,2340,2390,"Latina, Madrid, Spain",28079-10,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,42005,2422,2524,"Latina, Madrid, Spain",28079-10,28041,"28863 Cobeña, Madrid, Spain"
OK,62714,3115,3214,"Latina, Madrid, Spain",28079-10,28043,"28380 Colmenar de Oreja, Madrid, Spain"
OK,39714,2470,2502,"Latina, Madrid, Spain",28079-10,28044,"Colmenarejo, Madrid, Spain"
OK,41446,2430,2519,"Latina, Madrid, Spain",28079-10,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,50204,2597,2648,"Latina, Madrid, Spain",28079-10,28046,"Collado Mediano, Madrid, Spain"
OK,43558,2216,2256,"Latina, Madrid, Spain",28079-10,28047,"28400 Collado Villalba, Madrid, Spain"
OK,52017,3108,3221,"Latina, Madrid, Spain",28079-10,28048,"28811 Corpa, Madrid, Spain"
OK,20342,1530,1594,"Latina, Madrid, Spain",28079-10,28049,"Coslada, Madrid, Spain"
OK,37623,2129,2154,"Latina, Madrid, Spain",28079-10,28050,"28978 Cubas de la Sagra, Madrid, Spain"
OK,46705,2441,2488,"Latina, Madrid, Spain",28079-10,28051,"28694 Chapinería, Madrid, Spain"
OK,61855,3248,3353,"Latina, Madrid, Spain",28079-10,28052,"28370 Chinchón, Madrid, Spain"
OK,39196,2360,2446,"Latina, Madrid, Spain",28079-10,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,55839,3559,3612,"Latina, Madrid, Spain",28079-10,28054,"El Escorial, Madrid, Spain"
OK,78373,3463,3508,"Latina, Madrid, Spain",28079-10,28055,"28595 Estremera, Madrid, Spain"
OK,58683,3223,3313,"Latina, Madrid, Spain",28079-10,28056,"28214 Fresnedillas de la Oliva, Madrid, Spain"
OK,45668,2589,2697,"Latina, Madrid, Spain",28079-10,28057,"28815 Fresno de Torote, Madrid, Spain"
OK,20626,1577,1578,"Latina, Madrid, Spain",28079-10,28058,"Fuenlabrada, Madrid, Spain"
OK,46835,2462,2557,"Latina, Madrid, Spain",28079-10,28059,"28140 Fuente el Saz de Jarama, Madrid, Spain"
OK,68515,3062,3106,"Latina, Madrid, Spain",28079-10,28060,"28597 Fuentidueña de Tajo, Madrid, Spain"
OK,38885,2492,2528,"Latina, Madrid, Spain",28079-10,28061,"Galapagar, Madrid, Spain"
OK,90260,4054,4147,"Latina, Madrid, Spain",28079-10,28063,"Calle Carretas, 34, 28739 Gargantilla del Lozoya, Madrid, Spain"
OK,91672,3902,4003,"Latina, Madrid, Spain",28079-10,28064,"28737 Gascones, Madrid, Spain"
OK,15534,1432,1457,"Latina, Madrid, Spain",28079-10,28065,"Getafe, Madrid, Spain"
OK,34618,1874,1886,"Latina, Madrid, Spain",28079-10,28066,"28971 Griñón, Madrid, Spain"
OK,59760,3060,3152,"Latina, Madrid, Spain",28079-10,28067,"28794 Guadalix de la Sierra, Madrid, Spain"
OK,51340,2717,2764,"Latina, Madrid, Spain",28079-10,28068,"Guadarrama, 28440, Madrid, Spain"
OK,102750,4515,4618,"Latina, Madrid, Spain",28079-10,28071,"28191 Horcajuelo de la Sierra, Madrid, Spain"
OK,39090,2281,2324,"Latina, Madrid, Spain",28079-10,28072,"28240 Hoyo de Manzanares, Madrid, Spain"
OK,24915,1700,1709,"Latina, Madrid, Spain",28079-10,28073,"Humanes de Madrid, Madrid, Spain"
OK,13462,1285,1301,"Latina, Madrid, Spain",28079-10,28074,"Leganés, Madrid, Spain"
OK,35442,2096,2175,"Latina, Madrid, Spain",28079-10,28075,"28890 Loeches, Madrid, Spain"
OK,5709,1193,1272,"Latina, Madrid, Spain",28079-10,28079,"Madrid, Spain"
OK,5228,1089,1208,"Latina, Madrid, Spain",28079-10,28079-01,"Centro, Madrid, Spain"
OK,5237,768,778,"Latina, Madrid, Spain",28079-10,28079-02,"Arganzuela, Madrid, Spain"
OK,12815,1306,1426,"Latina, Madrid, Spain",28079-10,28079-03,"Retiro, Madrid, Spain"
OK,14441,1511,1785,"Latina, Madrid, Spain",28079-10,28079-04,"Salamanca, Madrid, Spain"
OK,138520,5623,5710,"Latina, Madrid, Spain",28079-10,28079-05,"05141 Chamartín, Ávila, Spain"
OK,15264,1621,1685,"Latina, Madrid, Spain",28079-10,28079-06,"Tetuán, Madrid, Spain"
OK,8103,1152,1425,"Latina, Madrid, Spain",28079-10,28079-07,"Chamberí, Madrid, Spain"
OK,19039,1478,1565,"Latina, Madrid, Spain",28079-10,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,11876,990,1015,"Latina, Madrid, Spain",28079-10,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,0,0,0,"Latina, Madrid, Spain",28079-10,28079-10,"Latina, Madrid, Spain"
OK,3513,906,912,"Latina, Madrid, Spain",28079-10,28079-11,"Carabanchel, Madrid, Spain"
OK,7129,1098,1112,"Latina, Madrid, Spain",28079-10,28079-12,"Usera, Madrid, Spain"
OK,9659,1094,1096,"Latina, Madrid, Spain",28079-10,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,12046,1210,1245,"Latina, Madrid, Spain",28079-10,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,14997,1205,1273,"Latina, Madrid, Spain",28079-10,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,18670,1481,1552,"Latina, Madrid, Spain",28079-10,28079-16,"Hortaleza, Madrid, Spain"
OK,14147,1409,1419,"Latina, Madrid, Spain",28079-10,28079-17,"Villaverde, Madrid, Spain"
OK,19954,1257,1265,"Latina, Madrid, Spain",28079-10,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,20426,1781,1809,"Latina, Madrid, Spain",28079-10,28079-19,"Vicálvaro, Madrid, Spain"
OK,16278,1501,1538,"Latina, Madrid, Spain",28079-10,28079-20,"San Blas, Madrid, Spain"
OK,23687,1716,1782,"Latina, Madrid, Spain",28079-10,28079-21,"Barajas, 28042 Madrid, Spain"
OK,21685,1542,1558,"Latina, Madrid, Spain",28079-10,28080,"Majadahonda, Madrid, Spain"
OK,55506,2825,2949,"Latina, Madrid, Spain",28079-10,28082,"28410 Manzanares el Real, Madrid, Spain"
OK,48483,2598,2701,"Latina, Madrid, Spain",28079-10,28083,"28880 Meco, Madrid, Spain"
OK,28636,1922,1989,"Latina, Madrid, Spain",28079-10,28084,"Mejorada del Campo, Madrid, Spain"
OK,60666,3143,3344,"Latina, Madrid, Spain",28079-10,28085,"28792 Miraflores de la Sierra, Madrid, Spain"
OK,52579,2632,2723,"Latina, Madrid, Spain",28079-10,28086,"28710 El Molar, Madrid, Spain"
OK,55863,2936,3005,"Latina, Madrid, Spain",28079-10,28087,"Los Molinos, Madrid, Spain"
OK,100236,4630,4731,"Latina, Madrid, Spain",28079-10,28088,"28190 Montejo de la Sierra, Madrid, Spain"
OK,28287,1653,1673,"Latina, Madrid, Spain",28079-10,28089,"28950 Moraleja de Enmedio, Madrid, Spain"
OK,49872,2598,2651,"Latina, Madrid, Spain",28079-10,28090,"Moralzarzal, Madrid, Spain"
OK,40531,2286,2347,"Latina, Madrid, Spain",28079-10,28091,"28530 Morata de Tajuña, Madrid, Spain"
OK,18075,1446,1460,"Latina, Madrid, Spain",28079-10,28092,"Móstoles, Madrid, Spain"
OK,63184,3524,3587,"Latina, Madrid, Spain",28079-10,28093,"Calle Dos Castillas, 3, 28470 Cercedilla, Madrid, Spain"
OK,64383,3293,3378,"Latina, Madrid, Spain",28079-10,28094,"28729 Navalafuente, Madrid, Spain"
OK,48938,2630,2677,"Latina, Madrid, Spain",28079-10,28095,"28212 Navalagamella, Madrid, Spain"
OK,29605,1659,1668,"Latina, Madrid, Spain",28079-10,28096,"Navalcarnero, 28600, Madrid, Spain"
OK,51812,3056,3187,"Latina, Madrid, Spain",28079-10,28100,"28514 Nuevo Baztán, Madrid, Spain"
OK,30182,1978,2029,"Latina, Madrid, Spain",28079-10,28104,"Paracuellos de Jarama, Madrid, Spain"
OK,25259,1734,1746,"Latina, Madrid, Spain",28079-10,28106,"Parla, Madrid, Spain"
OK,74222,3512,3642,"Latina, Madrid, Spain",28079-10,28107,"28189 Patones, Madrid, Spain"
OK,54781,2739,2842,"Latina, Madrid, Spain",28079-10,28108,"28723 Pedrezuela, Madrid, Spain"
OK,60836,3094,3162,"Latina, Madrid, Spain",28079-10,28109,"Pelayos de la Presa, Madrid, Spain"
OK,46403,2363,2421,"Latina, Madrid, Spain",28079-10,28110,"28540 Perales de Tajuña, Madrid, Spain"
OK,26202,1582,1585,"Latina, Madrid, Spain",28079-10,28113,"28320 Pinto, Madrid, Spain"
OK,11304,1252,1254,"Latina, Madrid, Spain",28079-10,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,44935,2690,2806,"Latina, Madrid, Spain",28079-10,28116,"28813 Pozuelo del Rey, Madrid, Spain"
OK,35227,2008,2031,"Latina, Madrid, Spain",28079-10,28119,"28693 Quijorna, Madrid, Spain"
OK,81922,5191,5245,"Latina, Madrid, Spain",28079-10,28120,"Rascafría, Madrid, Spain"
OK,64517,2976,3074,"Latina, Madrid, Spain",28079-10,28121,"28721 Redueña, Madrid, Spain"
OK,54379,3158,3292,"Latina, Madrid, Spain",28079-10,28122,"28815 Ribatejada, Madrid, Spain"
OK,25899,1714,1755,"Latina, Madrid, Spain",28079-10,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,64640,3423,3462,"Latina, Madrid, Spain",28079-10,28125,"28294 Robledo de Chavela, Madrid, Spain"
OK,22543,1460,1482,"Latina, Madrid, Spain",28079-10,28127,"Las Rozas, Madrid, Spain"
OK,82215,4047,4135,"Latina, Madrid, Spain",28079-10,28128,"28649 Rozas de Puerto Real, Madrid, Spain"
OK,45251,2400,2487,"Latina, Madrid, Spain",28079-10,28129,"28750 San Agustín del Guadalix, Madrid, Spain"
OK,26873,1684,1769,"Latina, Madrid, Spain",28079-10,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,60215,3128,3183,"Latina, Madrid, Spain",28079-10,28131,"San Lorenzo de El Escorial, Madrid, Spain"
OK,36355,2133,2165,"Latina, Madrid, Spain",28079-10,28132,"28330 San Martín de la Vega, Madrid, Spain"
OK,68390,3515,3595,"Latina, Madrid, Spain",28079-10,28133,"28680 San Martín de Valdeiglesias, Madrid, Spain"
OK,32563,2066,2146,"Latina, Madrid, Spain",28079-10,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,54233,2669,2776,"Latina, Madrid, Spain",28079-10,28137,"28817 Los Santos de la Humosa, Madrid, Spain"
OK,34811,1874,1892,"Latina, Madrid, Spain",28079-10,28140,"Serranillos del Valle, Madrid, Spain"
OK,32982,1987,2023,"Latina, Madrid, Spain",28079-10,28141,"28609 Sevilla la Nueva, Madrid, Spain"
OK,111723,5438,5538,"Latina, Madrid, Spain",28079-10,28143,"Somosierra, 28756, Madrid, Spain"
OK,50300,2562,2667,"Latina, Madrid, Spain",28079-10,28144,"28791 Soto del Real, Madrid, Spain"
OK,52084,2623,2678,"Latina, Madrid, Spain",28079-10,28146,"28550 Tielmes, Madrid, Spain"
OK,31071,2072,2149,"Latina, Madrid, Spain",28079-10,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,29892,1770,1787,"Latina, Madrid, Spain",28079-10,28149,"Torrejón de la Calzada, Madrid, Spain"
OK,32046,1894,1929,"Latina, Madrid, Spain",28079-10,28150,"28990 Torrejón de Velasco, Madrid, Spain"
OK,68733,3210,3327,"Latina, Madrid, Spain",28079-10,28151,"28180 Torrelaguna, Madrid, Spain"
OK,32734,1849,1874,"Latina, Madrid, Spain",28079-10,28152,"28250 Torrelodones, Madrid, Spain"
OK,73056,3509,3636,"Latina, Madrid, Spain",28079-10,28153,"28189 Torremocha de Jarama, Madrid, Spain"
OK,44973,2546,2657,"Latina, Madrid, Spain",28079-10,28154,"28813 Torres de la Alameda, Madrid, Spain"
OK,40288,2228,2258,"Latina, Madrid, Spain",28079-10,28160,"28210 Valdemorillo, Madrid, Spain"
OK,29324,1670,1679,"Latina, Madrid, Spain",28079-10,28161,"Valdemoro, Madrid, Spain"
OK,47623,2820,2948,"Latina, Madrid, Spain",28079-10,28162,"28130 Valdeolmos-Alalpardo, Madrid, Spain"
OK,50447,2735,2837,"Latina, Madrid, Spain",28079-10,28164,"28150 Valdetorres de Jarama, Madrid, Spain"
OK,51636,2671,2746,"Latina, Madrid, Spain",28079-10,28165,"28511 Valdilecha, Madrid, Spain"
OK,28044,1725,1782,"Latina, Madrid, Spain",28079-10,28167,"Velilla de San Antonio, Madrid, Spain"
OK,56959,2751,2838,"Latina, Madrid, Spain",28079-10,28168,"28722 El Vellón, Madrid, Spain"
OK,61651,2856,2953,"Latina, Madrid, Spain",28079-10,28169,"28729 Venturada, Madrid, Spain"
OK,56909,2897,3009,"Latina, Madrid, Spain",28079-10,28170,"28360 Villaconejos, Madrid, Spain"
OK,59066,3181,3246,"Latina, Madrid, Spain",28079-10,28171,"28630 Villa del Prado, Madrid, Spain"
OK,47375,2713,2815,"Latina, Madrid, Spain",28079-10,28172,"28810 Villalbilla, Madrid, Spain"
OK,68450,3239,3293,"Latina, Madrid, Spain",28079-10,28173,"28598 Villamanrique de Tajo, Madrid, Spain"
OK,39729,2098,2128,"Latina, Madrid, Spain",28079-10,28174,"28610 Villamanta, Madrid, Spain"
OK,42697,2257,2300,"Latina, Madrid, Spain",28079-10,28175,"28609 Villamantilla, Madrid, Spain"
OK,32497,2088,2137,"Latina, Madrid, Spain",28079-10,28176,"28691 Villanueva de la Cañada, Madrid, Spain"
OK,31787,2106,2124,"Latina, Madrid, Spain",28079-10,28177,"Villanueva del Pardillo, 28229, Madrid, Spain"
OK,36924,2028,2069,"Latina, Madrid, Spain",28079-10,28178,"Villanueva de Perales, 28609, Madrid, Spain"
OK,57130,2813,2861,"Latina, Madrid, Spain",28079-10,28180,"28590 Villarejo de Salvanés, Madrid, Spain"
OK,18953,1444,1460,"Latina, Madrid, Spain",28079-10,28181,"Villaviciosa de Odón, Madrid, Spain"
OK,54612,3143,3260,"Latina, Madrid, Spain",28079-10,28183,"28293 Zarzalejo, Madrid, Spain"
OK,77175,3326,3420,"Latina, Madrid, Spain",28079-10,28901,"28752 Lozoyuela, Madrid, Spain"
OK,83682,3793,3889,"Latina, Madrid, Spain",28079-10,28902,"Puentes Viejas, Madrid, Spain"
OK,29622,1777,1825,"Latina, Madrid, Spain",28079-10,28903,"28760 Tres Cantos, Madrid, Spain"
OK,38984,2102,2133,"Carabanchel, Madrid, Spain",28079-11,28002,"28864 Ajalvir, Madrid, Spain"
OK,33918,1922,1947,"Carabanchel, Madrid, Spain",28079-11,28004,"28607 El Álamo, Madrid, Spain"
OK,43353,2663,2722,"Carabanchel, Madrid, Spain",28079-11,28005,"Alcala de Henares, Madrid, Spain"
OK,27376,1806,1833,"Carabanchel, Madrid, Spain",28079-11,28006,"Alcobendas, Madrid, Spain"
OK,10647,1142,1134,"Carabanchel, Madrid, Spain",28079-11,28007,"Alcorcón, Madrid, Spain"
OK,47686,2619,2643,"Carabanchel, Madrid, Spain",28079-11,28008,"28620 Aldea del Fresno, Madrid, Spain"
OK,42492,2508,2548,"Carabanchel, Madrid, Spain",28079-11,28009,"28110 Algete, Madrid, Spain"
OK,46631,2601,2614,"Carabanchel, Madrid, Spain",28079-11,28010,"Alpedrete, Madrid, Spain"
OK,51699,2821,2871,"Carabanchel, Madrid, Spain",28079-11,28012,"28818 Anchuelo, Madrid, Spain"
OK,46975,2598,2636,"Carabanchel, Madrid, Spain",28079-11,28013,"28300 Aranjuez, Madrid, Spain"
OK,34538,1947,1969,"Carabanchel, Madrid, Spain",28079-11,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,25865,1628,1606,"Carabanchel, Madrid, Spain",28079-11,28015,"28939 Arroyomolinos, Madrid, Spain"
OK,29570,1744,1775,"Carabanchel, Madrid, Spain",28079-11,28017,"28976 Batres, Madrid, Spain"
OK,50927,2736,2758,"Carabanchel, Madrid, Spain",28079-11,28018,"Becerril de la Sierra, Madrid, Spain"
OK,63204,2951,2988,"Carabanchel, Madrid, Spain",28079-11,28019,"28390 Belmonte de Tajo, Madrid, Spain"
OK,76701,3616,3671,"Carabanchel, Madrid, Spain",28079-11,28021,"28192 El Berrueco, Madrid, Spain"
OK,20343,1289,1280,"Carabanchel, Madrid, Spain",28079-11,28022,"Boadilla del Monte, Madrid, Spain"
OK,62392,3308,3399,"Carabanchel, Madrid, Spain",28079-11,28023,"28413 El Boalo, Madrid, Spain"
OK,93971,4189,4244,"Carabanchel, Madrid, Spain",28079-11,28024,"28737 Braojos, Madrid, Spain"
OK,72329,3612,3677,"Carabanchel, Madrid, Spain",28079-11,28025,"28596 Brea de Tajo, Madrid, Spain"
OK,27462,1807,1811,"Carabanchel, Madrid, Spain",28079-11,28026,"28690 Brunete, Madrid, Spain"
OK,69967,4198,4433,"Carabanchel, Madrid, Spain",28079-11,28028,"Bustarviejo, 28720, Madrid, Spain"
OK,71323,3513,3564,"Carabanchel, Madrid, Spain",28079-11,28030,"28751 La Cabrera, Madrid, Spain"
OK,79140,3988,4044,"Carabanchel, Madrid, Spain",28079-11,28031,"28640 Cadalso de los Vidrios, Madrid, Spain"
OK,46818,2484,2526,"Carabanchel, Madrid, Spain",28079-11,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,43665,2398,2431,"Carabanchel, Madrid, Spain",28079-11,28033,"28510 Campo Real, Madrid, Spain"
OK,60468,3062,3111,"Carabanchel, Madrid, Spain",28079-11,28035,"28560 Carabaña, Madrid, Spain"
OK,30083,1780,1789,"Carabanchel, Madrid, Spain",28079-11,28036,"Casarrubuelos, 28977, Madrid, Spain"
OK,84497,4328,4385,"Carabanchel, Madrid, Spain",28079-11,28037,"28650 Cenicientos, Madrid, Spain"
OK,58508,3254,3281,"Carabanchel, Madrid, Spain",28079-11,28038,"Cercedilla, Madrid, Spain"
OK,34038,2204,2243,"Carabanchel, Madrid, Spain",28079-11,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,43739,2464,2496,"Carabanchel, Madrid, Spain",28079-11,28041,"28863 Cobeña, Madrid, Spain"
OK,50059,2449,2484,"Carabanchel, Madrid, Spain",28079-11,28042,"28213 Colmenar del Arroyo, Madrid, Spain"
OK,63622,3127,3198,"Carabanchel, Madrid, Spain",28079-11,28043,"28380 Colmenar de Oreja, Madrid, Spain"
OK,37358,2464,2451,"Carabanchel, Madrid, Spain",28079-11,28044,"Colmenarejo, Madrid, Spain"
OK,44874,2725,2805,"Carabanchel, Madrid, Spain",28079-11,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,49159,2665,2686,"Carabanchel, Madrid, Spain",28079-11,28046,"Collado Mediano, Madrid, Spain"
OK,42513,2284,2293,"Carabanchel, Madrid, Spain",28079-11,28047,"28400 Collado Villalba, Madrid, Spain"
OK,22367,1578,1599,"Carabanchel, Madrid, Spain",28079-11,28049,"Coslada, Madrid, Spain"
OK,30378,1931,1981,"Carabanchel, Madrid, Spain",28079-11,28050,"28978 Cubas de la Sagra, Madrid, Spain"
OK,46833,2399,2423,"Carabanchel, Madrid, Spain",28079-11,28051,"28694 Chapinería, Madrid, Spain"
OK,62763,3259,3337,"Carabanchel, Madrid, Spain",28079-11,28052,"28370 Chinchón, Madrid, Spain"
OK,41220,2408,2452,"Carabanchel, Madrid, Spain",28079-11,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,51201,3540,3573,"Carabanchel, Madrid, Spain",28079-11,28054,"El Escorial, Madrid, Spain"
OK,79281,3474,3492,"Carabanchel, Madrid, Spain",28079-11,28055,"28595 Estremera, Madrid, Spain"
OK,47693,2638,2702,"Carabanchel, Madrid, Spain",28079-11,28057,"28815 Fresno de Torote, Madrid, Spain"
OK,16585,1382,1398,"Carabanchel, Madrid, Spain",28079-11,28058,"Fuenlabrada, Madrid, Spain"
OK,48703,2684,2731,"Carabanchel, Madrid, Spain",28079-11,28059,"28140 Fuente el Saz de Jarama, Madrid, Spain"
OK,69423,3073,3091,"Carabanchel, Madrid, Spain",28079-11,28060,"28597 Fuentidueña de Tajo, Madrid, Spain"
OK,36529,2486,2478,"Carabanchel, Madrid, Spain",28079-11,28061,"Galapagar, Madrid, Spain"
OK,90128,4179,4222,"Carabanchel, Madrid, Spain",28079-11,28062,"28743 Garganta de los Montes, Madrid, Spain"
OK,10973,1217,1232,"Carabanchel, Madrid, Spain",28079-11,28065,"Getafe, Madrid, Spain"
OK,27374,1676,1712,"Carabanchel, Madrid, Spain",28079-11,28066,"28971 Griñón, Madrid, Spain"
OK,63188,3356,3440,"Carabanchel, Madrid, Spain",28079-11,28067,"28794 Guadalix de la Sierra, Madrid, Spain"
OK,50296,2785,2801,"Carabanchel, Madrid, Spain",28079-11,28068,"Guadarrama, 28440, Madrid, Spain"
OK,38046,2350,2361,"Carabanchel, Madrid, Spain",28079-11,28072,"28240 Hoyo de Manzanares, Madrid, Spain"
OK,22398,1658,1694,"Carabanchel, Madrid, Spain",28079-11,28073,"Humanes de Madrid, Madrid, Spain"
OK,7593,1060,1078,"Carabanchel, Madrid, Spain",28079-11,28074,"Leganés, Madrid, Spain"
OK,37476,2169,2203,"Carabanchel, Madrid, Spain",28079-11,28075,"28890 Loeches, Madrid, Spain"
OK,98112,4559,4636,"Carabanchel, Madrid, Spain",28079-11,28076,"28742 Lozoya, Madrid, Spain"
OK,10432,1368,1627,"Carabanchel, Madrid, Spain",28079-11,28079,"Madrid, Spain"
